No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
38,"Indra Dharma Wijaya, ST., M.MT.",1048,Nilai ekonomi pemanfaatan waduk Jatiluhur untuk perikanan dan wisma Tirta di kabupaten Purwakarta Jawa Barat,4,Information System,28,Penerapan Sistem Informasi Geografis,5.251151761007619e-29,0
38,"Indra Dharma Wijaya, ST., M.MT.",1049,Pengembangan aplikasi media pembelajaran perangkat komputer berbasis augmented reality AR,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.113671014630445e-27,0
38,"Indra Dharma Wijaya, ST., M.MT.",1050,Pengembangan Media E-Learning dengan Model Blended Learning Berbasis Google Classroom,5,Multimedia dan Game,37,Multimedia,5.247638359500015e-27,0
38,"Indra Dharma Wijaya, ST., M.MT.",1051,Museum Angkut Virtual Tour Dengan Optimasi Penelusuran Menggunakan Algoritma A-Star,1,Sistem Cerdas,6,Penerapan Penambangan Data,1.1355979379683576e-21,0
38,"Indra Dharma Wijaya, ST., M.MT.",1052,Studi literatur potensi aloe vera sebagai antimikroba dalam menghambat pertumbuhan beberapa fungi,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.706972264180127e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",1053,PELATIHAN REPARASI HANDPHONE BAGI SISWA SMK 5 DI KOTA LHOKSEUMAWE,4,Information System,35,Computational Thinking,4.159732080242086e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",1054,Sistem Pendukung Keputusan Pemberian Gizi/Nutrisi Untuk Pasien Kasus Suspek COVID-19,4,Information System,31,Penerapan Sistem Pendukung Keputusan,8.231010293188908e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",1055,Sistem Pakar Diagnosis Masalah Kulit Wajah untuk Penentuan Kecocokan Skincare,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.8260127869890293e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",1056,Analisis mutu pelayanan terhadap kepuasan pasien rawat jalan di Unit Radiologi RSUD Kabupaten Buleleng,4,Information System,33,Penerapan Customer Relationship Management,4.59400499456607e-38,0
38,"Indra Dharma Wijaya, ST., M.MT.",1057,Potensi Jus Buah Pare Momordica charantia terhadap Histophathology Hepar Tikus Putih dengan Diabetes Tipe 2 Systematic Review,4,Information System,35,Computational Thinking,2.189848956426504e-36,0
38,"Indra Dharma Wijaya, ST., M.MT.",1058,PERENCANAAN STRATEGIS SISTEM INFORMASI PADA NOTOMOTO,1,Sistem Cerdas,9,Penerapan Smart Living,4.010857130410295e-05,0
38,"Indra Dharma Wijaya, ST., M.MT.",1059,Sistem Pakar Identifikasi Panen Buah Nanas Menggunakan Metode Backward Chaining Berbasis Android,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.1246364383367012e-20,0
38,"Indra Dharma Wijaya, ST., M.MT.",1060,Tinjauan Hukum Islam terhadap Jual Beli Ikan Dengan Sistem Jatahan di Pemancingan,1,Sistem Cerdas,3,Penerapan Data Besar,3.6566351415330008e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",1061,Sanksi Pidana Membuang Sampah Sembarangan di Kota Medan,4,Information System,28,Penerapan Sistem Informasi Geografis,7.181568615935213e-15,0
38,"Indra Dharma Wijaya, ST., M.MT.",1062,Perancangan dan Pembuatan Aplikasi Media Pembelajaran Berbasis Android pada Mata Pelajaran Simulasi dan Komunikasi Digital,5,Multimedia dan Game,37,Multimedia,5.0249150196512734e-30,0
38,"Indra Dharma Wijaya, ST., M.MT.",1063,Detektor Formalin Pada Mi Berbasis Fiber Optik dan Internet Of Things,2,Computer Network,11,Penerapan IoT,8.458260546118809e-18,0
38,"Indra Dharma Wijaya, ST., M.MT.",1064,Kajian Bahan Kaca Boro-tellurite untuk Shielding Radiasi Gamma Pada Kedokteran Nuklir Pengganti Bahan Konvensional,2,Computer Network,14,Penerapan Virtualisasi Jaringan,1.0622222859480465e-18,0
38,"Indra Dharma Wijaya, ST., M.MT.",1065,Sistem Rekomendasi Tempat Wisata di Malang Raya Dengan Metode Fuzzy Berbasis Web,4,Information System,28,Penerapan Sistem Informasi Geografis,5.150439087565421e-28,0
38,"Indra Dharma Wijaya, ST., M.MT.",1066,Ekspresi Reseptor Estrogen Dan Reseptor Progesteron Pada Pasien Dengan Leiomioma Uteri,2,Computer Network,15,Penerapan Teknologi Jaringan,2.995820076464526e-05,0
38,"Indra Dharma Wijaya, ST., M.MT.",1067,SISTEM PENDUKUNG KEPUTUSAN PENERIMA BEASISWA MISKIN DENGAN METODE AHP DAN MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.6616267352061637e-21,0
38,"Indra Dharma Wijaya, ST., M.MT.",1068,Pemanfaatan Tepung Biji Nangka Dalam Pembuatan Mi Kering,5,Multimedia dan Game,38,Penerapan Augmented Reality,2.051662987541337e-15,0
38,"Indra Dharma Wijaya, ST., M.MT.",1069,Pemanfaatan Iptek Melalui Pelatihan Reparasi Smartphone Untuk Siswa SMK Negeri 5 Lhokseumawe Di Masa Pandemi,4,Information System,35,Computational Thinking,3.834531493843077e-39,0
38,"Indra Dharma Wijaya, ST., M.MT.",1070,STUDI PENERAPAN KESEHATAN DAN KESELAMATAN KERJA PADA PLTU PUNAGAYA JENEPONTO,4,Information System,28,Penerapan Sistem Informasi Geografis,4.450565844734326e-18,0
38,"Indra Dharma Wijaya, ST., M.MT.",1071,Perancangan Media Pembelajaran BimbinganTIK Berbasis Android Siswa SMK Jurusan Bisnis Konstruksi dan Propeti,5,Multimedia dan Game,37,Multimedia,3.748599555792598e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",1072,Pengujian Validitas Media Pembelajaran Berbasis Android Pada Mata Pelajaran Adminitrasi Server Jaringan ASJ,5,Multimedia dan Game,37,Multimedia,4.300959545569333e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",1073,Perang Dagang dan Dampaknya Bagi Investasi Tiongkok di Indonesia 2018-2020,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.013928723140471e-22,0
38,"Indra Dharma Wijaya, ST., M.MT.",1074,Perancangan Media Pembelajaran BimbinganTIK Berbasis Android Siswa SMK Jurusan Bisnis Konstruksi dan Propeti Studi Kasus SMK Negeri 1 Padang,5,Multimedia dan Game,37,Multimedia,8.150109688773212e-41,0
38,"Indra Dharma Wijaya, ST., M.MT.",1075,PERANCANGAN E-COMMERCE DI TOKO “HAMINAH JAYA” BERBASIS ANDROID,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.543345975482983e-16,0
38,"Indra Dharma Wijaya, ST., M.MT.",1076,IMPLEMENTASI METODE FUZZY TIME SERIES RUEY CHYN TSAUR UNTUK MENGUKUR POTENSI PENJUALAN PRODUK DI UD RAMA JAYA WATER HEATER,4,Information System,30,Penerapan Sistem Peramalan,3.8139820327562923e-59,0
38,"Indra Dharma Wijaya, ST., M.MT.",1077,Jurnal Rancang Bangun Sistem Monitoring dan Controlling pada Budidaya Jamur Tiram Berbasis IoT,2,Computer Network,11,Penerapan IoT,5.157845275860811e-27,0
38,"Indra Dharma Wijaya, ST., M.MT.",1078,Aplikasi Pemesanan Laundry Menggunakan Google Maps API berbasis Android Studi Kasus Home Laundry & Dry Clean,4,Information System,28,Penerapan Sistem Informasi Geografis,8.387997408240824e-35,0
38,"Indra Dharma Wijaya, ST., M.MT.",1079,Rancang Bangun Sistem Monitoring dan Controlling pada Budidaya Jamur Tiram Berbasis IoT Internet Of Things,2,Computer Network,11,Penerapan IoT,2.3028149985632807e-55,0
38,"Indra Dharma Wijaya, ST., M.MT.",1080,EKSPRESI VEGF DAN ENDOGLIN SEBAGAI FAKTOR PROGNOSTIK PADA BERBAGAI DERAJAT HISTOPATOLOGIK DAN KLASIFIKASI MOLEKULER PADA INVASIVE BREAST CARCINOMA OF NO SPECIAL TYPE,5,Multimedia dan Game,38,Penerapan Augmented Reality,2.919768541189189e-17,0
38,"Indra Dharma Wijaya, ST., M.MT.",1081,OPTIMASI E-COMMERCE MEMANFAATKAN WEB USAGE MINING MENGGUNAKAN METODE ASSOSIATIVE RULE MINING UNTUK MENGETAHUI POLA REKOMENDASI PRODUK,1,Sistem Cerdas,3,Penerapan Data Besar,1.4505207302399266e-38,0
38,"Indra Dharma Wijaya, ST., M.MT.",1082,SISTEM PENDUKUNG KEPUTUSAN PENERIMA BANTUAN SISWA MISKIN BSM PADA SEKOLAH DASAR STUDI KASUS KABUPATEN TULUNGAGUNG DENGAN METODE AHP DAN MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.858587005704171e-40,0
38,"Indra Dharma Wijaya, ST., M.MT.",1083,Implementasi Case Based Reasoning Pada Sistem Pakar Deteksi Ketepatan Estrus Sapi Perah Menggunakan Sorensen Coefficient,1,Sistem Cerdas,5,Penerapan Sistem Pakar,5.543072523697079e-43,0
38,"Indra Dharma Wijaya, ST., M.MT.",1084,Studi Keterampilan Teknik Dasar dan Daya Tahan Pemain SSB Putra Kapur Kabupaten Limapuluh Kota,4,Information System,35,Computational Thinking,4.3356391395785524e-30,0
38,"Indra Dharma Wijaya, ST., M.MT.",1085,Sistem Pakar Diagnosa Awal Jenis Kulit Wajah Menggunakan Niave Bayes Classifier,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.731920468040804e-49,0
38,"Indra Dharma Wijaya, ST., M.MT.",1086,SISTEM INFORMASI MANAJEMEN PENJUALAN DI PERUSAHAAN CHROME INC BERBASIS WEB DAN ANDROID,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,5.672578431829567e-30,0
38,"Indra Dharma Wijaya, ST., M.MT.",1087,PENGARUH PELAYANAN DAN KEUNGGULAN PRODUK TERHADAP MINAT MASYARAKAT MENGGUNAKAN ASURANSI PRULINK SYARIAH EDU PROTECTION DI PT PRUDENTIAL LIFE ASSURANCE PEKANBARU DALAM …,1,Sistem Cerdas,3,Penerapan Data Besar,5.746967173242394e-41,0
38,"Indra Dharma Wijaya, ST., M.MT.",1088,Perancangan dan Pembuatan Website Ujian Online Jurusan Kimia Analisis,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,8.09524862116274e-27,0
38,"Indra Dharma Wijaya, ST., M.MT.",1089,ANALISA UJI TARIK DAN UJI IMPAK KOMPOSIT PENGUAT KARBON CAMPURAN EPOXY-KARET SILIKON 30% 40% 50% RAMI ANYAMAN KAWAT MATRIK EPOXY,2,Computer Network,14,Penerapan Virtualisasi Jaringan,5.113084401437641e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",1090,Pengaruh kualitas layanan elektronik pada aplikasi seluler traveloka terhadap niat pembelian ulang,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.0716305507696439e-26,0
38,"Indra Dharma Wijaya, ST., M.MT.",1091,GAMBARAN BUDAYA KESELAMATAN PASIEN PADA TENAGA PERAWAT,2,Computer Network,18,Penerapan Enkripsi,7.676637824414416e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",1092,IDENTIFIKASI BAKAT OLAHRAGA BELADIRI TAEKWONDO PADA SISWA KELAS V SDN 4 ARGASARI TASIKMALAYA Studi Deskriptif Pada Siswa Kelas V SDN 4 Argasari Tasikmalaya Tahun 2020,5,Multimedia dan Game,37,Multimedia,5.533250820313589e-54,0
38,"Indra Dharma Wijaya, ST., M.MT.",1093,Sanksi Tindak Pidana Membuang Sampah Sembarangan Studi Analisis Hukum Pidana Islam Dan Peraturan Daerah Kota Medan Nomor 6 Tahun 2015 Tentang Pengelolahan Persampahan,1,Sistem Cerdas,9,Penerapan Smart Living,2.518263690004609e-62,0
38,"Indra Dharma Wijaya, ST., M.MT.",1094,PENGEMBANGAN SISTEM PENJUALAN SMARTPHONE BERBASIS WEB UNTUK TOKO JAYA PHONE,4,Information System,30,Penerapan Sistem Peramalan,7.949994858464968e-24,0
38,"Indra Dharma Wijaya, ST., M.MT.",1095,GAMBARAN FUNGSI PENGORGANISASIAN DI RUMAH SAKIT UMUM PKU MUHAMMADIYAH GUBUG,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.582705783317767e-25,0
39,"Irsyad Arif Mashudi, M.Kom",1096,Analisis Metode Cosine Similarity Pada Aplikasi Ujian Online Otomatis Studi Kasus JTI POLINEMA,1,Sistem Cerdas,4,Penerapan Information Retrieval,1.5573561048668337e-91,0
39,"Irsyad Arif Mashudi, M.Kom",1097,Pemanfaatan Text Mining Dalam Pencarian Ayat AlQuran Menggunakan TF-IDF Dan Cosine Similarity,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.2746719885246326e-26,0
39,"Irsyad Arif Mashudi, M.Kom",1098,Penerapan Perilaku Cerdas pada Obyek di Dalam Game Flash Tower Defense,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,5.383460173339917e-17,0
39,"Irsyad Arif Mashudi, M.Kom",1099,Implementasi Monitoring Air Bersih Pada Aquarium Ikan Koi Dengan Nodemcu Esp8266 Menggunakan Metode Fuzzy Tsukamoto,2,Computer Network,11,Penerapan IoT,2.606707444472433e-29,0
39,"Irsyad Arif Mashudi, M.Kom",1100,ANALISIS METODE COSINE SIMILARITY PADA APLIKASI UJIAN ONLINE ESAI OTOMATIS STUDI KASUS JTI POLINEMA,1,Sistem Cerdas,4,Penerapan Information Retrieval,4.567642948473958e-32,0
39,"Irsyad Arif Mashudi, M.Kom",1101,ANALISIS SENTIMEN PERKEMBANGAN KASUS COVID-19 PADA KOMENTAR FACEBOOK,1,Sistem Cerdas,7,Penerapan Penambangan Teks,5.726192045967812e-45,0
39,"Irsyad Arif Mashudi, M.Kom",1102,Implementasi Metode Rapid Centroid Estimation dan K-Means Untuk Klasterisasi Sekolah Berdasarkan Fasilitas Studi Kasus Sekolah Negeri Kabupaten Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,2.871569300838298e-87,0
39,"Irsyad Arif Mashudi, M.Kom",1103,PENERAPAN METODE COSINE SIMILARITY PADA APLIKASI UJIAN ONLINE ESSAY OTOMATIS STUDI KASUS JTI POLINEMA,1,Sistem Cerdas,4,Penerapan Information Retrieval,5.835193401812769e-56,0
39,"Irsyad Arif Mashudi, M.Kom",1104,PERANCANGAN SISTEM MANAJEMEN INFORMASI PENGELOLAAN PERPUSTAKAAN SMA NEGERI 1 NGANTANG KABUPATEN MALANG BERBASIS WEBSITE,4,Information System,28,Penerapan Sistem Informasi Geografis,1.4409381081754002e-67,0
39,"Irsyad Arif Mashudi, M.Kom",1105,PERBAIKAN KUALITAS PERMAINAN EDUKASI DENGAN MENGGUNAKAN DOKUMEN DESAIN PERMAINAN,5,Multimedia dan Game,36,Pengembangan Game,9.724581916065143e-25,0
39,"Irsyad Arif Mashudi, M.Kom",1106,Survei Awal Evolusi Pada Perangkat Lunak Permainan,4,Information System,35,Computational Thinking,1.0739288648175445e-18,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1107,"Identifikasi"" Acne Vulgaris"" Berdasarkan Fitur Warna Dan Tekstur Menggunakan Klasifikasi JST Backpropagation",3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.9667590939591177e-41,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1108,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap Rkuhp Tahun 2019,1,Sistem Cerdas,7,Penerapan Penambangan Teks,6.767770157517203e-52,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1109,Sistem Monitoring Berbasis Internet Pada Otomatisasi Suhu Kandang Ayam Broiler Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.1073873917977565e-56,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1110,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,6.022117572322145e-57,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1111,Rancang Bangun Runner game 2d dengan Tema Pengenalan Kembali Lirik Lagu Daerah Menggunakan Algoritma Fisher-Yates Shuffle,5,Multimedia dan Game,36,Pengembangan Game,1.6667053092645516e-64,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1112,Implementasi Metode AHP dan TOPSIS untuk Rekomendasi Wisata Kota Batu,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.1048350857259728e-44,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1113,Kajian Budaya Nasional dalam Membentuk Budaya Organisasi,1,Sistem Cerdas,9,Penerapan Smart Living,1.2675184545279034e-22,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1114,PENGELOLAAN ARSIP DIGITAL DI BUMDES DESA DUWET KECAMATAN TUMPANG KABUPATEN MALANG MENGGUNAKAN TEKNOLOGI INFORMASI,4,Information System,28,Penerapan Sistem Informasi Geografis,1.3331302297615224e-59,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1115,STUDI KELAYAKAN ALAT ADMINISTRATOR SERVER UNTUK MENINGKATKAN KINERJA PENGELOLAAN KOMPUTER SERVER MENGGUNAKAN PROTOKOL SSH,2,Computer Network,16,Penerapan Teknologi Nirkabel,4.551135745269196e-118,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1116,SISTEM UMKM ONLINE PRODUK PENJUALAN KAMPOENG SEJARAH KOTA MALANG BERBASIS WEBSITE,4,Information System,28,Penerapan Sistem Informasi Geografis,1.406811475401556e-117,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1117,PELATIHAN KOMUNIKASI YANG EFEKTIF UNTUK MENINGKATKAN KETERAMPILAN IBU PKK RW 20 BUNULREJO MALANG,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.0510169749589602e-27,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1118,SOSIALISASI COPING STRESS DI ERA PANDEMI COVID-19 IBU-IBU PKK RW 21 KELURAHAN PURWANTORO MALANG,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.6402939297572332e-25,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1119,Otomatisasi Peringkasan Teks Pada Dokumen Hukum Menggunakan Metode Latent Semantic Analysis,1,Sistem Cerdas,4,Penerapan Information Retrieval,6.048689469556762e-54,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1120,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,3,Computer Vision,25,Penerapan Morfologi Citra Digital,2.6339914256630404e-31,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1121,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap Rancangan Kitab Undang-Undang Hukum Pidana RKUHP Tahun 2019,1,Sistem Cerdas,4,Penerapan Information Retrieval,4.2372696721910406e-88,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1122,LITERASI DIGITAL UNTUK MENINGKATKAN ETIKA KOMUNIKASI DIGITAL BAGI KOMUNITAS REENACTOR NGALAM,3,Computer Vision,22,Penerapan Pengolahan Citra,6.679663320012738e-57,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1123,Otomatisasi Peringkasan Teks pada Dokumen Hukum Menggunakan Latent Semantic Analysis,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.6696319137701252e-48,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1124,SISTEM INFORMASI PELATIHAN DI INSTANSI TENAGA KERJA AMONG TANI BERBASIS WEBSITE,4,Information System,28,Penerapan Sistem Informasi Geografis,4.130010972245118e-40,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1125,SISTEM PENJADWALAN SERTIFIKASI DAN PENGINGAT PEGAWAI DI PT PERTAMINA EP ASSET 4 POLENG FIELD,4,Information System,27,Penerapan Manajemen Informasi,2.5736368146635945e-47,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1126,APLIKASI PENGOLAHAN DATA TUGAS AKHIR BERBASIS WEBSITE MAHASISWA D3 ADMINISTRASI BISNIS JURUSAN ADMINISTRASI NIAGA POLITEKNIK NEGERI MALANG,5,Multimedia dan Game,37,Multimedia,1.1339375702514906e-51,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1127,PEMANFAATAN RASPBERRY PI PADA PERANGKAT KUNCI PINTAR MENGGUNAKAN KRIPTOGRAFI RSA DAN AES,2,Computer Network,12,Penerapan Keamanan Data,4.9214612693845295e-84,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1128,SISTEM INFORMASI MONITORING DAN EVALUASI PROGRAM KERJA PADA OKI POLINEMA BERBASIS WEBSITE DAN ANDROID,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,5.1088997054823244e-55,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1129,SISTEM PENGGAJIAN ONLINE DOSEN KONTRAK/LUAR BIASA BERBASIS WEBSITE STUDI KASUS POLITEKNIK NEGERI MALANG,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.7097601845219778e-56,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1130,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA STUDI KASUS KABUPATEN TULUNGAGUNG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.269669958012809e-62,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1131,Absensi Kelas Otomatis Melalui Pengenalan Citra Wajah Menggunakan Metode Principal Component Analysis,3,Computer Vision,19,Penerapan Pengenalan Pola,3.404127760966362e-67,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1132,SISTEM PAKAR DIAGNOSA PENYAKIT GASTROENTEROLOGI MENGGUNAKAN METODE FUZZY CERTAINTY FACTOR,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.574929146620766e-33,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1133,Pengenalan Karakter Tulisan Tangan Dengan Menggunakan Metode Diagonal Feature Extraxtion,3,Computer Vision,19,Penerapan Pengenalan Pola,1.1174826497087797e-18,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1134,ANALISIS SKEMA–SKEMA KEMIRIPAN VEKTOR PADA DESKRIPSI VIDEO MICROSOFT BAHASA INDONESIA,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.8199493448972584e-30,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1135,Memperbaiki Kualitas Foto Rontgen Paru-Paru Untuk Identifikasi Penyakit Pneumonia Menggunakan Metode Power-Law Trans,1,Sistem Cerdas,5,Penerapan Sistem Pakar,7.44428921546956e-27,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1136,Sistem Absensi Karyawan Secara Realtime Berbasis Fingerprint Menggunakan Metode Rapid Application Development,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.0120527060247484e-67,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1137,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN OBJEK WISATA UNGGULAN MENGGUNAKAN METODE MOORA,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.268012961460615e-45,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",1138,IMPLEMENTASI DIGITAL WATERMARKING PADA CITRA DIGITAL MENGGUNAKAN METODE DISCRETE HARTLEY TRANSFORM DHT,3,Computer Vision,20,Penerapan Watermarking pada Citra,1.3373911441497552e-16,0
41,"Luqman Affandi, S.Kom., MMSI",1139,Penerapan algoritma Fisher-Yates pada pengacakan soal game aritmatika,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.843489866649914e-47,0
41,"Luqman Affandi, S.Kom., MMSI",1140,Implementasi metode naive bayes untuk intrusion detection system ids,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.107788556733263e-45,0
41,"Luqman Affandi, S.Kom., MMSI",1141,Alat Pendeteksi Telur Menggunakan Sensor Cahaya Dan Bahasa C,2,Computer Network,11,Penerapan IoT,4.75810293649486e-21,0
41,"Luqman Affandi, S.Kom., MMSI",1142,Peramalan stok obat di puskesmas Gending Probolinggo mengunakan metode winter’s exponential smoothing,4,Information System,30,Penerapan Sistem Peramalan,3.452114246868084e-44,0
41,"Luqman Affandi, S.Kom., MMSI",1143,Pengembangan Aplikasi Mobile Peramalan Cuaca untuk Penentuan Tanaman Pangan Menggunakan Metode Triple Exponential Smoothing,4,Information System,30,Penerapan Sistem Peramalan,1.9952835763024958e-32,0
41,"Luqman Affandi, S.Kom., MMSI",1144,Sistem Pakar Diagnosis Penyakit Tanaman Buah Dalam Pot Menggunakan Metode Dempster Shafer Berbasis Web,1,Sistem Cerdas,5,Penerapan Sistem Pakar,4.4269071912892406e-54,0
41,"Luqman Affandi, S.Kom., MMSI",1145,Sistem Pakar Klasifikasi Kecanduan Gadget Menggunakan Teori Arthurt T Hovart Dengan Metode Naive Bayes Classifier Untuk Anak Sekolah Dasar,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.416041323490395e-69,0
