No Dosen,Nama Dosen,No Judul,Judul Jurnal,Kata Judul Jurnal Hasil Filter
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,mini
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,raspberry
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,pi
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,metode
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,load
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,balancing
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,algoritma
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,round
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",664,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,robin
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,klaster
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,komputer
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,mini
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,raspberry
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,pi
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,metode
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,load
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,balancing
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,algoritma
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,round
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",665,IMPLEMENTASI KLASTER KOMPUTER MINI RASPBERRY PI METODE LOAD BALANCING MENGGUNAKAN ALGORITMA ROUND ROBIN,robin
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,siram
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,tanam
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,sayur
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,cara
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,aeroponik
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,dasar
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,suhu
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,lembap
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,bas
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,iot
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,metode
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",666,SISTEM PENYIRAMAN TANAMAN SAYUR SECARA AEROPONIK BERDASARKAN SUHU DAN KELEMBAPAN BERBASIS IOT MENGGUNAKAN METODE FUZZY,fuzzy
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,cari
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,jalur
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,pendek
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,jemput
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,barang
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,kirim
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,langgan
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,mitra
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,studi
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,kasus
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,kantor
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,pos
30,"Erfan Rohadi, ST., M.Eng., Ph.D.",667,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,malang
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,sentiment
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,analysis
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,hadap
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,object
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,wisata
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,alam
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,kota
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,malang
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,instagram
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,facebook
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,metode
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,naive
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,bayes
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,support
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,vector
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",668,Sentiment Analysis Terhadap Object Wisata Alam Kota Malang Di Instagram Dan Facebook Menggunakan Metode Naive Bayes Dan Support Vector Machine,machine
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,kendali
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,sedia
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,bahan
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,baku
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,biobriket
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,metode
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,poq
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,arima
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,studi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,kasus
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,cv
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,bintang
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,yasa
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",669,Pengendalian Persediaan Bahan Baku Biobriket Dengan Menggunakan Metode Poq Dan Arima Studi Kasus di CV Bintang Yasa Abadi,abadi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,keluh
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,langgan
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,pdam
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,wilayah
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,tumpang
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,bas
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",670,SISTEM INFORMASI KELUHAN PELANGGAN PDAM WILAYAH TUMPANG BERBASIS WEB,web
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,admin
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,rental
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,bas
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,website
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,studi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,kasus
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,rental
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,makota
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,trans
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",671,SISTEM INFORMASI ADMIN RENTAL BERBASIS WEBSITE DENGAN STUDI KASUS RENTAL MAKOTA TRANS LOWOKWARU,lowokwaru
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,analisis
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,sedia
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,gudang
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,buah
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,apel
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,metode
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,triple
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,exponential
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,smoothing
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,arima
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,studi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,kasus
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,ud
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,dua
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",672,ANALISIS PERSEDIAAN GUDANG BUAH APEL DENGAN MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING DAN ARIMA STUDI KASUS UD DUA PUTRA,putra
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,segmentasi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,langgan
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,metode
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,k-means
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,dbscan
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,lrfm
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,model
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,dukung
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,strategi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,pasar
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,studi
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,kasus
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,pt
33,"Gunawan Budi Prasetyo, ST., MMT., Ph.D.",673,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,bisturi
