No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,4.2236431049572786e-34,4.743539744603357e-32,3.5489818160659946e-31,1.0867687781508919e-33,1.1420193093400933e-32,5.6340092947620516e-33,7.502637492010272e-33,2.528584204406575e-33,3.0878457377863155e-34,1.1570965627887007e-34,2.488783557704992e-34,8.518344224276124e-34,5.859415680388766e-34,2.3809468382731336e-32,2.2706438062644697e-33,2.2911090602073463e-32,3.4272529720277846e-32,4.910913403440335e-34,3.516916321307742e-33,3.511916582554811e-33,7.763860260361988e-33,5.071322308141567e-32,6.508725725267752e-34,1.2474149371118984e-32,5.448501245635813e-34,2.601126336830789e-34,3.3616550833220208e-34,5.5980884212820524e-33,1.4366121737718088e-34,3.559263556956734e-33,1.643949824587309e-27,4.475462703120423e-34,2.65245168680948e-33,4.6194361889210555e-34,1.1472142669720375e-34,2.784343481858195e-35,3.210235181683552e-34,3.7734694067667403e-34
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,3.2362178857827673e-20,1.2977836564874599e-20,1.2019152409907798e-19,2.977872914456168e-20,3.7367496466517525e-20,2.767359323865016e-19,8.326397774156742e-19,1.0296651494645594e-20,7.58172792096066e-19,1.7190932394901815e-20,9.677096670265439e-20,6.228374838391797e-20,1.669012690818325e-19,3.489213040876356e-20,3.130974122255878e-20,2.85390717750297e-20,3.61781304438506e-20,1.4769030937794356e-19,2.1742908235421246e-21,2.1722095924816707e-20,3.1920375948211333e-20,1.9293889565181242e-20,1.6589755170965085e-20,1.4159740578369563e-20,1.2368325155950273e-20,1.9867684239657344e-20,1.8204105307630477e-20,3.881066887058998e-20,3.0510740546848007e-20,1.700009393961074e-20,2.3345436485096208e-20,2.2177243572153893e-20,4.878947193619414e-19,4.094409522924049e-19,5.096673287153503e-19,1.6801565741040963e-20,3.2823432281238755e-18,6.591646952452221e-19
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,5.4058089047009696e-17,4.779115456466968e-15,3.696434703332232e-15,1.0642012078884784e-14,4.2427094910926985e-15,2.3642394320057547e-16,5.394714044818421e-16,1.9857806188056698e-16,3.722901167080643e-15,6.079134998559309e-15,5.8801802050224076e-15,2.3676394390444893e-14,3.6673751468489417e-16,9.87153599881161e-16,4.591364957873869e-16,1.6361531215089396e-15,6.872934255248517e-16,9.30375858037994e-15,3.2200943766842656e-17,1.4778041476428196e-15,1.9674770892557025e-15,1.6017674910127075e-16,3.6883241956253994e-15,6.247928053903795e-17,6.226315347337256e-16,1.3811445829712998e-15,3.9298296608199155e-15,4.7998099253320275e-14,8.530458852073086e-16,2.6705839898745378e-15,8.749018476354361e-16,2.987817430694862e-15,5.351797152285968e-15,2.508535741874754e-14,1.886438601816006e-15,7.646146317950809e-14,2.0022834684947913e-13,1.347409977003445e-13
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,1.500641954456375e-24,1.781107615285854e-23,1.0980116206607088e-23,5.736721372162112e-24,7.440373526508471e-24,8.663870102654333e-24,4.7998260561935653e-23,2.601568205938251e-24,2.8573759414057764e-24,9.107815317244482e-24,2.6161983570077102e-23,2.0579828122141474e-23,1.1998821951909597e-23,2.2412775459801605e-23,1.4087165124771093e-23,9.046897938398608e-24,1.4772871006377125e-24,2.6715344660499544e-23,4.673942635064144e-25,5.9822496070610914e-24,7.530376648521553e-24,4.6114222919540924e-24,3.799834587242828e-24,3.209035883847148e-24,2.8527472337836053e-24,5.278090740426669e-24,4.864210664567776e-23,1.8607236185620957e-23,7.27350507648498e-23,3.912895997773267e-24,6.506521515799081e-23,8.214734953528451e-22,2.8023007775016633e-24,4.27941102209212e-21,1.8065198071126858e-22,6.817730660317216e-24,1.044096927614726e-21,4.1636844439091282e-22
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,2.680695734498033e-78,1.5231053190999028e-72,1.1821587924318548e-74,9.40644862532967e-77,1.0248097696625889e-77,7.237164837765488e-78,9.986058162373438e-78,2.8400321560672227e-78,5.437169267498168e-78,2.756875130157891e-74,3.551712401515242e-75,5.511916679778265e-76,9.172938659306425e-76,1.3877147313035441e-73,6.830401393508213e-78,1.2237396132139424e-74,3.5535253679148394e-76,1.7936444910125246e-75,4.0966916993836616e-79,1.9388096682569973e-74,8.094575736536064e-75,9.28333166995423e-75,2.622903332766972e-75,3.5344294658487217e-75,4.909851696380249e-75,1.782665666131005e-77,7.974529273691142e-80,2.585634748731771e-78,2.929951448383677e-76,1.8677867494675058e-76,1.2782828738936468e-78,1.5424015730287496e-77,2.482534732163519e-77,3.6891435827645106e-76,7.773097117579471e-69,7.39684734861596e-73,6.70962658665615e-69,1.02938467105502e-71
61,Rokhimatul Wakhidah,1362,Peramalan Jumlah Pengunjung Wisatawan Mancanegara Menggunakan Metode Fuzzy Time Series DI Jawa Timur,2.40402163855138e-74,1.4319096987309589e-70,2.553823416173329e-70,7.71905768724238e-74,5.702108148234636e-71,6.462017344977015e-72,2.760902712365059e-72,5.2649869600835985e-73,4.3475397137403505e-75,4.6898334677874105e-76,1.8863409342492643e-73,1.0912306620748823e-71,2.582954219554613e-72,1.09906265488873e-74,9.77468763161184e-75,6.8907316466914894e-74,1.061624484476857e-73,1.0114305279405569e-72,7.863864952700057e-73,3.856530597458709e-73,1.7180479132848794e-71,5.2805265178701714e-70,9.318506144033235e-72,1.0351606063994353e-72,1.864734247640424e-73,1.9173375972460453e-75,5.141461982094348e-72,8.184051992639189e-72,5.725036031856899e-74,5.982908659728904e-61,3.339889711592225e-70,1.1324782543107277e-74,3.7852113441762265e-74,2.2018979403984742e-74,2.3985853007229606e-75,1.816563700103648e-75,5.219420568748703e-74,4.303818412762465e-73
61,Rokhimatul Wakhidah,1363,SISTEM OTOMASI IRIGASI SAWAH DENGAN METODE FUZZY,2.3953116188210793e-31,1.435833315557708e-26,2.2370497679283956e-29,6.201458512329572e-30,3.0821043282413535e-27,6.1768438881703845e-27,1.5543639553756746e-27,7.0502665894279755e-31,3.258346785740025e-31,2.9768456275688134e-32,2.9497562677548516e-30,1.0246072441632385e-29,8.321083892658285e-31,7.002836277300559e-31,6.272658630846921e-31,3.23299619888625e-30,4.864532562563513e-30,1.0873121690209852e-29,4.3886317263773575e-30,4.138156969978482e-29,5.781637469868899e-28,2.171910148219094e-27,4.0506842529439025e-29,5.638666579656548e-29,8.225989691295782e-30,2.0487221343073273e-31,1.403847151276046e-30,8.013896082809799e-30,5.484257576930806e-31,1.1535437135238945e-27,1.1445186495929464e-26,1.1561815550215647e-30,5.726017410138116e-30,1.7701504361723657e-30,2.535583591271447e-31,1.2182284793723088e-31,8.380674598775009e-30,3.96530892358872e-30
61,Rokhimatul Wakhidah,1364,PENERAPAN KLASTERISASI K-MEANS UNTUK IDENTIFIKASI SEBARAN BUDIDAYA UDANG VANNAME,1.500641954456375e-24,8.219487072399922e-24,1.5943988401290866e-22,7.505700226278292e-24,1.8044995956633927e-23,1.8512594732028202e-23,1.087480242800604e-22,2.601568205938251e-24,1.0074598819775108e-23,5.945514770938754e-25,7.306934955626282e-23,5.970981566388459e-24,5.7723722588136616e-24,3.2967851291316438e-24,2.9565452485960237e-24,2.7661706648555417e-24,7.447512383776393e-24,2.3699765509592027e-24,1.4118447525058681e-24,1.829126788603958e-24,3.3429480241027076e-23,1.3929594076832333e-23,1.1478053842898945e-23,3.209035883847148e-24,1.2407862345132035e-22,4.582438793834737e-25,1.4796702587830613e-24,3.4482565485822886e-23,7.992349134871425e-24,1.9726254556257715e-23,2.936052732161805e-24,1.8752139159501726e-24,3.609372122939355e-24,2.7589114486792065e-24,2.3547393879420876e-24,5.784287225492979e-25,1.495273225877041e-24,2.0027330860416187e-23
61,Rokhimatul Wakhidah,1365,Pengembangan Media Pembelajaran Role Playing Game Pada Standar Kompetensi Mendiagnosis Permasalahan Pengoperasian PC dan Periferal Untuk Siswa Bidang Keahlian TKJ,3.2408678187251237e-53,5.549988807897928e-51,3.920546530579206e-52,1.6781002427501546e-52,6.184340537611694e-51,1.2957104306438346e-51,3.8446080924030735e-52,4.320647523732702e-53,8.845264784106921e-52,2.0267543304265514e-51,1.41816526086041e-51,2.289713947613134e-52,1.336720370143662e-51,3.100544107868331e-52,6.182933247473173e-51,1.1558530813690428e-51,1.266559939916998e-52,5.658712362880715e-53,6.784228226932555e-54,8.1003482581612e-54,7.224475273287002e-53,3.7077810039052716e-52,6.62196740266527e-53,6.80837671531482e-53,1.1158981907803597e-51,2.5620735286433745e-51,7.643725081050539e-53,5.6308657960541175e-52,7.246879531586643e-51,7.090858236907434e-53,6.233382345436234e-51,1.0441655251375345e-52,2.441475902581738e-53,1.288390065790687e-49,1.3243073148712195e-48,7.69822064823144e-47,3.4985729081319578e-46,2.8773479739527628e-49
61,Rokhimatul Wakhidah,1366,TATA KELOLA KEAMANAN INFORMASI PADA AREA TRANSMISI PT PLN PERSERO P3B JAWA BALI MENGGUNAKAN COBIT 5 DAN ISO/IEC 27001 2013,2.209313655638145e-60,1.4178809983092436e-60,4.867617497547966e-60,2.855027041079955e-60,1.2876580767873483e-60,9.991383274825358e-59,1.561063210760339e-60,5.497286529229071e-59,8.763969223607206e-59,7.444884744156992e-60,1.8938565342432984e-59,5.6718967101214204e-58,1.1278467205151184e-58,4.0412270663594063e-57,7.196744346313144e-57,4.7741400942926825e-59,3.937200078951786e-58,6.653112499031721e-59,9.847836436782688e-62,2.113200689277708e-60,1.698670087186054e-59,2.8053429278854296e-60,1.704954384446918e-59,2.8681178612539683e-60,8.913372703767217e-60,7.810241243411615e-61,3.1042330412841944e-55,6.847669939119831e-60,1.1017204660274396e-58,6.533414080818377e-60,2.6425271229028607e-59,4.7355736150268845e-54,6.202304282441416e-60,1.6795794703326003e-59,4.0752449148480033e-60,1.5417715628268003e-60,6.500920738486471e-61,2.198317171635025e-59
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1367,Pengembangan sistem penunjang keputusan penentuan ukt mahasiswa dengan menggunakan metode moora studi kasus politeknik negeri malang,7.515618313883061e-87,7.043221786602598e-85,2.4874295769540254e-73,9.635245927014931e-84,3.4126164921883954e-85,4.0651941825075343e-84,4.390283528384899e-84,1.9446112003726726e-88,2.097337666761394e-84,1.346721502927465e-84,2.8430131485595854e-86,1.4039103737631332e-86,1.0357585473047822e-83,7.706444752292947e-87,1.0043863720616748e-82,3.4475994599873124e-83,3.1621880333857225e-85,1.789875147423547e-86,4.268055769873007e-83,8.115713770363146e-88,5.972274067939238e-85,2.5151374790512936e-86,1.2301925305493396e-86,2.7307682414969513e-87,2.0176415820873555e-87,3.427415241031241e-78,7.462851483308966e-76,8.926149792341596e-80,1.8187935187965792e-86,2.247168885368362e-82,1.795328837211079e-68,4.826954233282031e-84,2.1395670734391974e-82,7.472443998197754e-80,1.1909526603762696e-82,6.2106117929927514e-83,2.0126403018687305e-78,5.5641841476757235e-80
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1368,Identifikasi Kematangan Buah Tomat Berdasarkan Warna Menggunakan Metode Jaringan Syaraf Tiruan JST,1.067120935951212e-38,7.958196352351618e-38,8.362710672170953e-37,3.618897955328165e-37,3.048647040293238e-36,9.028786988950021e-36,2.552884450298249e-37,2.18442926382812e-38,8.202821698480103e-38,3.2542905573239235e-39,9.292581091444364e-39,3.0787847468878833e-37,3.108119370466124e-37,3.5914336299642537e-37,3.39319546046398e-37,3.3545375353060613e-37,4.326196684985615e-35,5.469259555443149e-37,2.7504121968324635e-33,8.54816389975721e-38,1.6138151940209084e-36,2.2284455207295585e-36,7.002069285212153e-34,8.894006417092846e-37,8.488225134869435e-35,7.840155948717725e-39,1.2736509012216356e-38,5.331079183626527e-37,1.2670051238064608e-37,5.572891330283474e-35,1.3226368305029397e-37,5.306712855886506e-38,6.475707338259227e-38,1.61431494737483e-37,3.350719814486198e-37,2.9333897493418082e-39,1.5513135263659608e-35,1.8479155634054305e-34
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1369,IDENTIFIKASI KESEGARAN DAGING SAPI BERDASARKAN CITRANYA DENGAN EKSTRAKSI FITUR WARNA DAN TEKSTURNYA MENGGUNAKAN METODE GRAY LEVEL COOCCURRENCE MATRIX,7.274609727655582e-46,4.315946082804062e-45,2.806921790377112e-44,5.472641069523563e-45,1.5678523654976576e-43,3.2130141725680375e-45,1.731501531471747e-43,5.891443526782638e-45,1.8296631982136656e-45,7.462597465972969e-47,2.2952852856482157e-45,8.425382348121866e-45,2.0611464181161462e-45,8.509633194621133e-46,7.604245088828583e-46,1.9026130690910158e-45,1.0837800233880898e-43,4.137751720020348e-43,1.1384696421049373e-43,1.6473174612594407e-43,3.135553691395636e-42,1.7576641679170334e-41,5.0120327276160906e-39,2.1078502671716803e-40,1.2237472713761486e-37,3.599100352844862e-46,5.444053972675967e-46,1.8091592995130404e-44,2.5822877642125965e-45,1.796360085889591e-43,1.484159468179457e-45,2.012068981221959e-45,1.3855937153658844e-44,1.1234020772279888e-45,4.840533244800173e-45,1.4553141452762434e-46,1.6031506304108777e-44,1.919614580029738e-43
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1370,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,8.093357686530811e-145,1.5992430368573146e-141,1.3542207766334175e-148,3.629420540632516e-142,3.657290327502125e-145,2.499279980645364e-148,3.1872679756245615e-144,4.5950132090073535e-145,3.301607808335121e-146,2.9819144954451717e-142,2.0468834603221623e-97,4.973790411218794e-144,4.477651438105473e-136,2.200550632748525e-143,9.793965636122125e-139,1.1926204252894536e-138,4.313136205672375e-142,1.469282163764949e-144,1.186520482545043e-143,1.4355108273218779e-143,1.29119309988816e-145,1.9311110090606807e-145,1.5551252464482413e-145,6.078301053044687e-146,2.299047098941453e-143,1.2732786090819303e-144,4.2998609977241025e-128,1.7369731523898122e-141,1.361065549163249e-143,8.19903227093515e-146,4.3782376933928053e-147,1.0059303182586827e-144,2.373384299545087e-142,1.268519107621896e-142,3.863357272476118e-148,5.714253762107911e-139,4.611369323714325e-144,3.370566450822437e-143
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1371,Deteksi Ikan Bandeng Berformalin Berdasarkan Citra Insang Menggunakan Metode Naive Bayes Classifier,5.173044987981703e-60,7.515494663933158e-58,4.683331203195106e-52,1.2268899560474548e-55,7.535404056395951e-53,3.134993812563233e-57,1.1435412037778087e-49,1.1708982609695383e-59,1.832995814864875e-60,1.8707843101903957e-61,1.4434219184790965e-57,2.307950164566863e-58,1.195436923405136e-59,4.389748358399312e-60,3.913384099603613e-60,2.7422052039964365e-58,1.1520214891392273e-56,2.5464822821024314e-57,4.34182106083083e-54,2.1386795366896272e-54,9.230425584707423e-55,6.218256710693939e-54,2.646573561533556e-51,8.350058872397809e-53,5.4371057424490955e-49,6.157749030789642e-60,1.8109881296752367e-57,2.5440822729907294e-57,1.2158820047496513e-59,4.666910353070037e-58,3.962046592030357e-58,5.292919146856191e-60,2.2344052165520533e-58,9.503163084692842e-60,2.1637015699310353e-58,7.380345113241905e-61,4.0071680033927046e-57,2.0537481358470557e-56
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1372,Klasifikasi Jenis Kelamin Pada Citra Wajah Menggunakan Metode Naive Bayes,7.588399674977201e-53,2.0955417595127536e-51,4.4426531317626546e-44,2.8560042535145397e-50,1.8674425608609536e-47,4.262808745902647e-48,7.213445875117869e-43,1.8341749402444536e-52,3.763747076005903e-53,2.223540405341159e-53,1.2034597829151489e-53,4.48042639650354e-51,1.941735069531055e-52,8.773001670284272e-53,7.830279607795793e-53,4.719926823722881e-52,7.186311205307193e-52,5.50660609584553e-49,2.3414315015848877e-44,8.374769813390913e-47,1.6585337856779111e-47,5.888958470855878e-46,1.0876425581843756e-42,9.892500604108369e-46,2.5703392916318413e-43,1.9819414659413128e-53,6.406837340440135e-51,1.822669278921647e-51,1.7719360100159677e-52,5.2423214730024685e-50,1.1091454726876134e-50,1.1442685301523782e-52,6.289795549283082e-52,1.974256974054643e-52,2.4661333156944354e-53,8.852742822502061e-53,8.299981814036446e-52,1.387210486653311e-48
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1373,Klasifikasi Kualitas Tanaman Cabai Menggunakan Metode Fuzzy K-nearest Neighbor Fknn,5.173044987981703e-60,6.95887141962479e-57,8.106084582262661e-54,3.659014936529675e-55,3.7253084289609096e-52,8.175296614159325e-55,5.568384261495149e-51,1.1708982609695383e-59,1.832995814864875e-60,1.1132991487492851e-60,4.618450787726095e-58,7.21415951221038e-59,1.195436923405136e-59,4.389748358399312e-60,3.913384099603613e-60,1.7387322949707002e-58,3.7989273571611164e-59,4.766730932471409e-59,4.8383679101754334e-57,1.832596450536195e-58,1.0208417795590681e-55,7.905541622873369e-51,9.760419554948693e-52,1.9872635763098177e-55,1.4717910081785764e-50,9.098296355385502e-61,8.624339699547247e-59,2.017556492835424e-58,1.2158820047496513e-59,4.6225552037441974e-55,1.0707532146100978e-54,5.292919146856191e-60,6.141474700971725e-57,3.3474438375890875e-58,1.1341297847309668e-60,4.39202525234527e-60,5.221065691140286e-58,9.650167596064055e-59
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1374,Sistem Identifikasi Batik Alami dan Batik Sintetis Berdasarkan Karakteristik Warna Citra dengan Metode K-Means Clustering,2.7861960342473423e-42,1.3274796740578382e-40,1.4886163168970231e-37,5.111294039615208e-40,6.913630358712551e-40,1.0977858524613936e-39,1.2415783499221948e-39,5.519213429581012e-42,2.288571201010003e-42,1.249879123600902e-42,8.824176466472813e-43,3.7122402789652445e-41,8.306928995618872e-42,2.5711708107520194e-40,3.401484553193546e-42,8.291417751421814e-42,1.587367495431793e-40,3.916414792690676e-40,1.5670337115752427e-40,2.2152635576318354e-38,5.90035939799118e-38,1.1244867310417902e-37,5.183989979952349e-37,3.950940297856398e-39,1.2757675241028766e-34,1.679806775834313e-42,2.6332155719951925e-42,2.341048308873297e-40,3.6944038025908305e-41,2.1543199837913694e-40,2.1356337190091668e-41,1.7959312151917896e-40,2.553419557122283e-40,5.120389187652115e-42,2.2572003257284766e-41,6.533761241295452e-43,2.0386837796842553e-40,9.05222481075189e-40
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1375,Deteksi Jenis Kelamin Berdasarkan Citra Wajah Jarak Jauh Dengan Metode Haar Cascade Classifier,1.067120935951212e-38,2.0465134140813152e-37,2.8927382906861412e-36,1.0069684441851437e-36,1.7733231694310827e-36,5.17189574218702e-37,6.89454920180596e-35,2.18442926382812e-38,1.0370361779858794e-38,1.4904697459823778e-39,1.6917007349198145e-36,1.6356204762438903e-37,3.347897496836884e-38,1.7006675584734442e-38,1.5215313328882516e-38,1.2002391326611246e-37,5.673946789894016e-37,1.1423890459262512e-36,6.085878932196914e-35,3.182792235857075e-35,6.192505659340253e-35,2.24045726584519e-35,2.442870249552569e-31,2.4894808598781297e-34,1.9042220859812404e-34,7.840155948717722e-39,3.275294474780114e-38,4.36719229690634e-37,3.763234145877538e-38,1.8565938098378606e-37,4.1547940354586536e-38,1.4648372849315344e-38,2.0370054360941535e-37,2.7724437714057808e-37,1.0525603384589649e-37,2.9333897493418082e-39,4.439926733168771e-36,1.483210063583346e-36
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1376,Sistem Pakar Diagnosa Hama Dan Penyakit Pada Tanaman Apel Menggunakan Metode Certainty Factor,4.087103268930644e-35,3.417306794873196e-34,8.003802378060324e-34,1.9915829584342346e-34,1.8008434992728873e-23,1.5355833858932686e-33,8.878946830337588e-34,8.645672557422561e-35,4.699194125911137e-35,6.661004688747217e-36,1.3899633934301143e-34,4.029105654207594e-34,1.3492853562656027e-34,7.602802708578812e-35,3.6644243520599334e-34,1.574655084506888e-34,1.4171244099629069e-34,5.717307934025969e-34,4.762725998964469e-34,3.991079286358179e-34,1.3569341434374536e-33,3.5415875487613e-33,6.508725725267752e-34,6.908981786594848e-34,3.6129186847269784e-32,1.4065627799924976e-35,2.4165878463494083e-34,1.5315143434063657e-33,1.4366121737718088e-34,2.3583699148579842e-33,5.410779095778076e-34,2.6717383230053822e-34,8.501496338698142e-35,1.0637472990313214e-34,3.5535022630440033e-35,1.3169712059814302e-35,3.4411221309881813e-35,4.393090410227659e-34
62,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1377,Penerapan Algoritma A* Untuk Penentuan Jalur Pendakian Terbaik Pada Game Petualangan 3D,4.771353690841899e-89,2.827318487658328e-74,2.3066522778312968e-80,4.968254664335698e-85,5.769109257793001e-88,1.938488662568236e-82,4.073873339555959e-85,3.7146424236374785e-87,4.403893055275113e-90,1.1404787182318083e-87,1.2210757195734733e-88,9.613729924675549e-86,5.947859503213821e-87,4.110683600690517e-87,3.8430038981084545e-87,2.886518143088541e-88,4.762770145791991e-90,4.3948747189642095e-86,6.919587191727328e-86,1.334457326749572e-88,6.388973542439323e-84,9.107032852269162e-85,1.4322889333999245e-84,2.9513745042536064e-84,4.290545470604964e-86,4.148775801252201e-91,6.775572683690057e-89,5.652203222349507e-82,1.6577116460252792e-87,2.1418980235977263e-87,3.188855819540212e-84,4.1841895800232475e-89,4.918597616085903e-86,2.3537603640686456e-89,2.7050260699008385e-88,2.4315452743266444e-79,1.7351773378454794e-87,7.948758107744467e-84
