No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
43,Mamluatul Hani'ah,981,Reduksi Dimensi Fitur Menggunakan Algoritma ALOFT Untuk Pengelompokan Dokumen,3,Computer Vision,24,Penerapan Filtering Citra,1.1932439893893868e-20,0
43,Mamluatul Hani'ah,982,ANALISIS PERTUMBUHAN BALITA MENGGUNAKAN ALGORITMA KMEANS++ UNTUK MENGETAHUI RESIKO OBESITAS,1,Sistem Cerdas,3,Penerapan Data Besar,2.5560209453360128e-39,0
43,Mamluatul Hani'ah,983,Analisis Sentimen Terhadap Sistem Zonasi Berdasarkan Wilayah Menggunakan FK-NNC,4,Information System,28,Penerapan Sistem Informasi Geografis,1.4019473857489102e-39,0
43,Mamluatul Hani'ah,984,Analisis Sentimen Tentang Opini Terhadap Performa Timnas Sepak Bola Indonesia Pada Twitter,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.20599123283233e-57,0
43,Mamluatul Hani'ah,985,Identifikasi Keaslian Uang Kertas Menggunakan Metode K Nearest Neighbor,3,Computer Vision,25,Penerapan Morfologi Citra Digital,5.112988477489929e-47,0
43,Mamluatul Hani'ah,986,ANALISIS SENTIMEN TERHADAP SISTEM ZONASI SEKOLAH BERDASARKAN WILAYAH MENGGUNAKAN FK-NNC,4,Information System,28,Penerapan Sistem Informasi Geografis,1.2465070718149773e-44,0
43,Mamluatul Hani'ah,987,PENGEMBANGAN SISTEM PAKAR DIAGNOSIS PENYAKIT KELINCI DENGAN MENGGUNAKAN METODE CASE BASED REASONING,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.7313064283824778e-43,0
43,Mamluatul Hani'ah,988,Pemetaan Secara Sistematis Pada Metrik Kualitas Perangkat Lunak,4,Information System,35,Computational Thinking,1.0688769253656084e-18,0
43,Mamluatul Hani'ah,989, Penggalian Pola Sekuensial Pada Data Akses Pengguna Website Menggunakan Algoritma Prefixspan,1,Sistem Cerdas,3,Penerapan Data Besar,1.1380320635473285e-23,0
44,"Meyti Eka Apriyani ST., MT.",990,Augmented Reality sebagai Alat Pengenalan Hewan Purbakala dengan Animasi 3D menggunakan Metode Single Marker,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.176626361091816e-35,0
44,"Meyti Eka Apriyani ST., MT.",991,Analisis Penggunaan Marker Tracking Pada Augmented Reality Huruf Hijaiyah,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.491271119578905e-21,0
44,"Meyti Eka Apriyani ST., MT.",992,Analisis Pemanfaatan Metode Markerless User Defined Target Pada Augmented Reality Sholat Shubuh,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.6931840577787607e-25,0
44,"Meyti Eka Apriyani ST., MT.",993,Analisis Dan Implementasi Metode Marker Based Tracking Pada Augmented Reality Pembelajaran Buah-Buahan,5,Multimedia dan Game,38,Penerapan Augmented Reality,6.082826312393302e-26,0
44,"Meyti Eka Apriyani ST., MT.",994,Perancangan Aplikasi Kunjungan Kehamilan Berbasis Android,5,Multimedia dan Game,38,Penerapan Augmented Reality,2.9635582531411005e-17,0
44,"Meyti Eka Apriyani ST., MT.",995,Sistem Pelacakan Posisi Kapal Berbasis Mobile Android dan Web Server,4,Information System,28,Penerapan Sistem Informasi Geografis,6.745744411937016e-20,0
44,"Meyti Eka Apriyani ST., MT.",996,Analisis Dan Pembuatan Rigging Karakter 3d Pada Animasi 3d “Jangan Bohong Dong”,5,Multimedia dan Game,38,Penerapan Augmented Reality,8.2843194606808715e-22,0
44,"Meyti Eka Apriyani ST., MT.",997,Analisis Dan Implementasi Mel Script Untuk Lighting Dan Rendering Pada Film Animasi 3d Robocube,5,Multimedia dan Game,37,Multimedia,8.4541858962327415e-19,0
44,"Meyti Eka Apriyani ST., MT.",998,Redesign Corporate Identity Pada PT Sentral Mega Konsultan,2,Computer Network,14,Penerapan Virtualisasi Jaringan,1.7148961689473337e-11,0
44,"Meyti Eka Apriyani ST., MT.",999,Pemanfaatan Sistem Informasi Terintegrasi untuk Pengembangan Perpustakaan di Politeknik Negeri Batam,4,Information System,26,Integrasi Sistem dan Arsitektur,2.332365216285033e-24,0
44,"Meyti Eka Apriyani ST., MT.",1000,Analisis dan Implementasi Cloud Recognition dan Device Storage Pada Augmented Reality Jenis Buah,5,Multimedia dan Game,38,Penerapan Augmented Reality,7.666425252828162e-29,0
44,"Meyti Eka Apriyani ST., MT.",1001,Rancang Bangun Lab Komputer Virtual Berbasis Cloud Computing Menggunakan Ovirt Pada Jaringan Terpusat,2,Computer Network,14,Penerapan Virtualisasi Jaringan,5.785053237150806e-31,0
44,"Meyti Eka Apriyani ST., MT.",1002,AUGMENTED REALITY PENGENALAN JENIS HEWAN HERBIVORA 3D MENGGUNAKAN METODE SINGLE MARKER,5,Multimedia dan Game,38,Penerapan Augmented Reality,6.25772334839869e-26,0
44,"Meyti Eka Apriyani ST., MT.",1003,ANALISIS PENGARUH MAC MEDIUM ACCESS CONTROL TERHADAP THROUGHPUT PADA WIRELESS LOCAL AREA NETWORK IEEE 80211 b OVER FIBER,2,Computer Network,16,Penerapan Teknologi Nirkabel,5.444373587952895e-41,0
45,Milyun Ni'ma Shoumi,1004,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,4,Information System,35,Computational Thinking,7.773097117579471e-69,0
45,Milyun Ni'ma Shoumi,1005,PEMETAAN DENGAN QGIS DAN PERHITUNGAN KORELASI FAKTOR YANG MEMPENGARUHI HASIL PRODUKSI PERTANIAN DENGAN PEARSON CORRELATION,4,Information System,28,Penerapan Sistem Informasi Geografis,6.961658016823824e-63,0
45,Milyun Ni'ma Shoumi,1006,ANALISIS RESIKO KANKER PAYUDARA BREAST CANCER MENGGUNAKAN FUZZY INFERENCE SYSTEM FIS MODEL MAMDANI,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.411124848505715e-60,0
45,Milyun Ni'ma Shoumi,1007,Implementasi case-based-reasoning pada deteksi estrus sapi perah menggunakan sorensen coefficient,3,Computer Vision,25,Penerapan Morfologi Citra Digital,2.3536050593921123e-13,0
45,Milyun Ni'ma Shoumi,1008,Keputusan Penentuan Pemenangan Koi Fish Contest Berdasarkan Penilaian Gabungan Juri Dan Penonton Dengan Metode Group Decision System Moora Dan Borda,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.3248414333635087e-67,0
45,Milyun Ni'ma Shoumi,1009,PENGEMBANGAN SISTEM INFORMASI PEMESANAN JASA TOUR & TRAVEL DI CV CAHAYA TRAVEL BERBASIS WEBSITE,4,Information System,33,Penerapan Customer Relationship Management,8.0093018475214365e-56,0
45,Milyun Ni'ma Shoumi,1010,Implementasi Case Based Reasoning Pada Sistem Pakar Deteksi Ketepatan Estrus Sapi Perah Menggunakan Sorensen Coefficient,1,Sistem Cerdas,5,Penerapan Sistem Pakar,5.0018529708416745e-43,0
45,Milyun Ni'ma Shoumi,1011,Sistem Informasi Manajemen Peternakan Burung Puyuh Independen Farm di Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,1.0883053990249923e-26,0
45,Milyun Ni'ma Shoumi,1012,Deteksi Tempat Kosong Pada Lahan Parkir Mobil Menggunakan Metode Vehicle Detection dan Edge Detection,3,Computer Vision,25,Penerapan Morfologi Citra Digital,8.166835531571484e-30,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1013,Perangkat Desa Melek Digital dan Kreatif Pelatihan Pengembangan Konten Digital Desa Ngijo Kabupaten Malang,3,Computer Vision,20,Penerapan Watermarking pada Citra,9.275728652809606e-163,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1014,Improvisasi Teknik Oversampling MWMOTE Untuk Penanganan Data Tidak Seimbang,1,Sistem Cerdas,3,Penerapan Data Besar,1.9125740538486674e-48,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1015,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel Studi kasus pada UKM Batik dan Bordir Desa Pakisaji Kabupaten Malang,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,3.2998477080542855e-45,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1016,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,1,Sistem Cerdas,9,Penerapan Smart Living,5.638982472601763e-92,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1017,Identifikasi Kualitas Terung Ungu berdasarkan Warna dan Tekstur menggunakan metode Jaringan Saraf Tiruan,3,Computer Vision,19,Penerapan Pengenalan Pola,8.320659231598815e-64,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1018,Penerapan Metode TF-IDF untuk Chatbot pada Sistem Informasi Pelayanan Percetakan Online,4,Information System,33,Penerapan Customer Relationship Management,4.509320104899849e-40,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1019,IMPLEMENTASI METODE TF-IDF PADA APLIKASI CHATBOT BERBASIS WEB DALAM SISTEM PENJUALAN ONLINE STUDI KASUS  PERCETAKAN RADJA PRINTING,4,Information System,33,Penerapan Customer Relationship Management,2.4204114104944427e-35,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1020,PENERAPAN METODE FUZZY MAMDANI UNTUK PEMILIHAN PRODUK HERBALIFE BERDASARKAN PREDIKSI KESEHATAN KONSUMEN STUDI KASUS RUMAH NUTRISI FRESH CLUB,1,Sistem Cerdas,3,Penerapan Data Besar,2.874660218983836e-37,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1021,PENGEMBANGAN SISTEM INFORMASI BEBAN KERJA DOSEN STUDI KASUS JURUSAN TEKNOLOGI INFROMASI POLINEMA BERBASIS WEB Studi Kasus Politeknik Negeri Malang,4,Information System,27,Penerapan Manajemen Informasi,3.609600014260536e-88,0
46,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1022,Peringkasan multi-dokumen berita berdasarkan fitur berita dan part of speech tagging,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.4087689739820457e-23,0
47,"Muhammad Afif Hendrawan.,S.Kom., MT",1023,Deteksi Kondisi Lelah Berbasis Sinyal Electroencephalograph EEG Satu Kanal Menggunakan Linear Discriminant Analysist LDA,3,Computer Vision,25,Penerapan Morfologi Citra Digital,6.896515309300449e-22,0
47,"Muhammad Afif Hendrawan.,S.Kom., MT",1024,Pengembangan Aplikasi Basic Taekwondo Training System Berbasis Teknologi Real Time Motion Capture Menggunakan Microsoft Kinect,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.116418072298598e-22,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1025,""" Analisis Pengaruh Penggunaan Game Edukasi pada Penguasaan Kosakata Bahasa Asing dengan Studi Kasus Game Edukasi Bahasa Arab",5,Multimedia dan Game,36,Pengembangan Game,5.017189533091216e-34,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1026,Review Studi Literatur untuk Metode Pendeteksian God Class,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.1086852627258016e-21,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1027,RANCANG BANGUN APLIKASI SIAKAD MENGGUNAKAN METODE USER CENTERED DESIGN,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.925773424254986e-48,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1028,IMPLEMENTASI FISHER-YATES UNTUK PENGACAKAN OBJEK MEDIA PEMBELAJARAN HEWAN NUSANTARA PADA VIRTUAL REALITY ANDROID,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.8765584355955016e-55,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1029,PROTOTYPING GO-FOOD BERDASARKAN EVALUASI PENGALAMAN PENGGUNA DENGAN METODE HEURISTIC EVALUATION,1,Sistem Cerdas,3,Penerapan Data Besar,5.421613132867092e-26,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1030,IMPLEMENTASI SCRUM MODEL DALAM PENGEMBANGAN GAME EDUKASI LALU LINTAS,5,Multimedia dan Game,36,Pengembangan Game,2.6589693715532767e-43,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1031,Perancangan dan Pembuatan Aplikasi Jual Beli Barang Bekas Praktikum Mahasiswa Polinema,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.6727630555034017e-56,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1032,IMPLEMENTASI GAMIFICATION PADA SISTEM PEMBELAJARAN DARING STUDI KASUS DI LEMBAGA BIMBINGAN BELAJAR PRIMAGAMA,5,Multimedia dan Game,37,Multimedia,5.4265968217516686e-43,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1033,SISTEM INFORMASI PELAPORAN MONITORING DAN EVALUASI PEMBELAJARAN POLITEKNIK NEGERI MALANG,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.9536861629539165e-45,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1034,Game Edukasi Lalu Lintas Berbasis Web untuk Meningkatkan Pemahaman Rambu Lalu Lintas,4,Information System,28,Penerapan Sistem Informasi Geografis,3.2092388429380684e-63,0
48,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1035,RANCANG BANGUN PERANGKAT LUNAK UNTUK MONITORING HARGA PRODUK SEMEN INDONESIA DAN KINERJA AREA MANAGER PADA PERANGKAT BERGERAK DENGAN TEKNOLOGI QR CODE,2,Computer Network,12,Penerapan Keamanan Data,2.9908182584399435e-54,0
50,"Mungki Astiningrum, ST., M.Kom.",1036,Normalisasi Tabel Pada Basisdata Relasional,2,Computer Network,12,Penerapan Keamanan Data,0,0
50,"Mungki Astiningrum, ST., M.Kom.",1037,Implementasi nlp dengan konversi kata pada sistem chatbot konsultasi laktasi,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,7.036607270789952e-12,0
50,"Mungki Astiningrum, ST., M.Kom.",1038,Pengembangan Aplikasi Munsell Soil Color Detection Chart Index Menggunakan Metode Support Vector Machine,1,Sistem Cerdas,7,Penerapan Penambangan Teks,4.7946681726026114e-58,0
50,"Mungki Astiningrum, ST., M.Kom.",1039,Pengembangan sistem pendukung keputusan penjurusan bagi siswa baru menggunakan metode naive bayes,1,Sistem Cerdas,3,Penerapan Data Besar,2.8640602210087553e-31,0
50,"Mungki Astiningrum, ST., M.Kom.",1040,Rancang Bangun Aplikasi Pembelajaran Bahasa Inggris untuk Anak-Anak Menggunakan Teknologi Kinect,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.420227715596044e-25,0
50,"Mungki Astiningrum, ST., M.Kom.",1041,Identifikasi Penyakit pada Daun Tomat Berdasarkan Fitur Warna dan Tekstur,3,Computer Vision,25,Penerapan Morfologi Citra Digital,8.69910164108279e-50,0
50,"Mungki Astiningrum, ST., M.Kom.",1042,Implementasi Case-Based Reasoning Pada Pemanggilan Surat Al Quran Untuk Penyandang Disabilitas Tangan Berbasis Android,4,Information System,28,Penerapan Sistem Informasi Geografis,8.241201934817628e-49,0
50,"Mungki Astiningrum, ST., M.Kom.",1043,PENGEMBANGAN SISTEM PAKAR UNTUK MENDIAGNOSA INFEKSI SALURAN PERNAPASAN AKUT ISPA MENGGUNAKAN METODE CERTAINTY FACTOR,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.385512058940248e-34,0
50,"Mungki Astiningrum, ST., M.Kom.",1044,Implementasi FSM Finite State Machine Pada Game Surabaya Membara,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.6362084101914122e-33,0
50,"Mungki Astiningrum, ST., M.Kom.",1045,Pengembangan sistem peramalan jumlah penggunaan tenaga listrik di PPPPTK VEDC Malang,4,Information System,30,Penerapan Sistem Peramalan,5.594630314852094e-47,0
50,"Mungki Astiningrum, ST., M.Kom.",1046,Implementasi Metode AHP untuk Rekomendasi Tempat Kost pada Aplikasi Kost Online,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.32561855644328e-21,0
50,"Mungki Astiningrum, ST., M.Kom.",1047,Peramalan Penjualan Sparepart Motor Honda Menggunakan Metode Trendmoment Studi Kasus AHASS MOTOR PARE,1,Sistem Cerdas,3,Penerapan Data Besar,3.565552143211148e-54,0
50,"Mungki Astiningrum, ST., M.Kom.",1048,Rancang Bangun Aplikasi Pembelajaran Tarian Tradisional Menggunakan Kinect,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.7619630424062786e-19,0
50,"Mungki Astiningrum, ST., M.Kom.",1049,Sistem Pakar untuk Mendiagnosa Penyakit Kusta Menggunakan Metode Backward Chaining Studi Kasus Upt Puskesmas Talango-sumenep,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.1831449661658984e-50,0
50,"Mungki Astiningrum, ST., M.Kom.",1050,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,6.07674086674339e-65,0
50,"Mungki Astiningrum, ST., M.Kom.",1051,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,1,Sistem Cerdas,9,Penerapan Smart Living,5.638982472601763e-92,0
50,"Mungki Astiningrum, ST., M.Kom.",1052,PENCARIAN RUTE TERDEKAT PELAKU USAHA MIKRO KECIL DAN MENENGAH DI KABUPATEN MALANG PADA ANDROID DENGAN MENGGUNAKAN METODE FLOYD WARSHALL STUDI KASUS DI DISKOMINFO KABUPATEN …,4,Information System,28,Penerapan Sistem Informasi Geografis,4.181914890591231e-86,0
50,"Mungki Astiningrum, ST., M.Kom.",1053,Identifikasi Kualitas Biji Jagung Manis Layak Jual dari Warna dan Tekstur Menggunakan HSV dan Gray Level Run Length Matrix GLRLM,3,Computer Vision,21,Penerapan Kompresi Citra,3.145750979891008e-82,0
50,"Mungki Astiningrum, ST., M.Kom.",1054,Identifikasi Kualitas Terung Ungu berdasarkan Warna dan Tekstur menggunakan metode Jaringan Saraf Tiruan,3,Computer Vision,19,Penerapan Pengenalan Pola,8.320659231598815e-64,0
50,"Mungki Astiningrum, ST., M.Kom.",1055,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,4,Information System,30,Penerapan Sistem Peramalan,5.0975288726695894e-51,0
50,"Mungki Astiningrum, ST., M.Kom.",1056,IDENTIFIKASI KUALITAS DAUN BAYAM DENGAN GRAY LEVEL CO-OCCURRENCE MATRIX GLCM DAN YUV COLOR MOMENTS,3,Computer Vision,23,Penerapan Transformasi Citra,4.0771346020408695e-49,0
50,"Mungki Astiningrum, ST., M.Kom.",1057,Analisis Sentimen Tentang Opini Terhadap Performa Timnas Sepak Bola Indonesia Pada Twitter,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.20599123283233e-57,0
50,"Mungki Astiningrum, ST., M.Kom.",1058,evaluasi dan perancangan user interface dan user experience menggunakan metode heuristic evaluation dan human centered design pada website kabupaten jembrana,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.168132795477437e-64,0
50,"Mungki Astiningrum, ST., M.Kom.",1059,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap RKUHP Tahun 2019,1,Sistem Cerdas,7,Penerapan Penambangan Teks,6.659745322132747e-52,0
50,"Mungki Astiningrum, ST., M.Kom.",1060,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap Rancangan Kitab Undang-Undang Hukum Pidana RKUHP Tahun 2019,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.804907335891681e-88,0
50,"Mungki Astiningrum, ST., M.Kom.",1061,PERAMALAN HARGA BAHAN POKOK MENGGUNAKAN SUPPORT VECTOR REGRESSION,4,Information System,30,Penerapan Sistem Peramalan,4.31373249211686e-71,0
50,"Mungki Astiningrum, ST., M.Kom.",1062,SISTEM PERAMALAN DAN PEMANTAUAN JUMLAH PRODUKSI IKAN BERBASIS WEB DENGAN METODE Seasonal Autoregressive Integrated Moving Average SARIMASTUDI KASUS DINAS PERIKANAN KAB MALANG,4,Information System,30,Penerapan Sistem Peramalan,4.652555120967879e-94,0
50,"Mungki Astiningrum, ST., M.Kom.",1063,APLIKASI MEDIA PEMBELAJARAN PENGENALAN ALAT MUSIK TRADISIONAL INDONESIA MENGGUNAKAN AUGMENTED REALITY BERBASIS ANDROID,5,Multimedia dan Game,38,Penerapan Augmented Reality,5.318198198181469e-31,0
50,"Mungki Astiningrum, ST., M.Kom.",1064,PELATIHAN ADMINISTRASI PERKANTORAN MICROSOFT OFFICE UNTUK WARGA DAN PERANGKAT DESA KARANGDUREN KEC PAKISAJI KAB MALANG,4,Information System,35,Computational Thinking,1.027914745835538e-83,0
50,"Mungki Astiningrum, ST., M.Kom.",1065,SISTEM PENJADWALAN SERTIFIKASI DAN PENGINGAT PEGAWAI DI PT PERTAMINA EP ASSET 4 POLENG FIELD,4,Information System,27,Penerapan Manajemen Informasi,2.1290147753718616e-47,0
50,"Mungki Astiningrum, ST., M.Kom.",1066,IDENTIFIKASI KOMPONEN GUI PADA PROTOTIPE APLIKASI MOBILE,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.5167089490302176e-32,0
50,"Mungki Astiningrum, ST., M.Kom.",1067,PENERAPAN TEKNOLOGI INFORMASI UNTUK PROSES PRODUKSI DAN PEMASARAN PRODUK BATIK DAN BORDIR DI PAKISAJI KAB MALANG,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,3.174704675948944e-70,0
50,"Mungki Astiningrum, ST., M.Kom.",1068,Ekstraksi Fitur Citra Buah Salak Untuk Penentuan Mutu Buah Salak Menggunakan Pengolahan Citra Digital,3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.8562893852764067e-58,0
50,"Mungki Astiningrum, ST., M.Kom.",1069,Deteksi Kesegaran Daging Sapi Berdasarkan Ekstraksi Fitur Warna dan Tekstur,3,Computer Vision,25,Penerapan Morfologi Citra Digital,7.130623984220184e-55,0
50,"Mungki Astiningrum, ST., M.Kom.",1070,IDENTIFIKASI AKOR GITAR MENGGUNAKAN ALGORITMA FAST FOURIER TRANSFORM FFT BERBASIS ANDROID,3,Computer Vision,20,Penerapan Watermarking pada Citra,3.6911274080664107e-50,0
50,"Mungki Astiningrum, ST., M.Kom.",1071,Implementasi FSM Finite State Machine Pada Game Surabaya Membara,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.6362084101914122e-33,0
50,"Mungki Astiningrum, ST., M.Kom.",1072,Identifikasi Dan Prediksi Tingkat Kematangan Pisang Candi Dengan Fitur Warna Dan Tekstur Menggunakan Metode K-Nearest Neighbor,3,Computer Vision,25,Penerapan Morfologi Citra Digital,5.946922717050895e-76,0
50,"Mungki Astiningrum, ST., M.Kom.",1073,PENGEMBANGAN GAME 2D KESEHATAN MULUT DAN GIGI MENGGUNAKAN METODE ANALYTICAL HEURARCHY PROCESS,5,Multimedia dan Game,36,Pengembangan Game,6.35161338890235e-28,0
50,"Mungki Astiningrum, ST., M.Kom.",1074,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,4,Information System,33,Penerapan Customer Relationship Management,3.8342151385671124e-45,0
50,"Mungki Astiningrum, ST., M.Kom.",1075,Rancang Bangun Pemantauan Ketersediaan Lahan Parkir Mobil Menggunakan Metode Canny Edge Detection,3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.533456704980402e-38,0
50,"Mungki Astiningrum, ST., M.Kom.",1076,Game Petualangan Andi Dengan Metode Fuzzy Sugeno Dan MRNG,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.7187698771463275e-30,0
50,"Mungki Astiningrum, ST., M.Kom.",1077,RANCANG BANGUN GAME BALAP UNTUK PENGGUNA SEPEDA STATIS BASIS KINECT,5,Multimedia dan Game,36,Pengembangan Game,1.9106993343657858e-17,0
50,"Mungki Astiningrum, ST., M.Kom.",1078,PENGEMBANGAN GAME 2D “MOOTEE” MENGGUNAKAN METODE AHP,5,Multimedia dan Game,36,Pengembangan Game,6.974583223371186e-31,0
50,"Mungki Astiningrum, ST., M.Kom.",1079,IDENTIFIKASI KUALITAS IKAN BANDENG BERDASARKAN WARNA MATA IKAN MENGGUNAKAN METODE BACKPROPAGATION,3,Computer Vision,25,Penerapan Morfologi Citra Digital,6.6533153801884804e-59,0
50,"Mungki Astiningrum, ST., M.Kom.",1080,PERAMALAN CALON JUARA LIGA SEPAKBOLA DENGAN MENGGUNAKAN METODE ANALYTICAL HIERARCHY PROCESS AHPSTUDI KASUS LIGA CHAMPIONS EROPA 2018,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.749209967688496e-25,0
50,"Mungki Astiningrum, ST., M.Kom.",1081,Pengenalan Tas Ransel Pada Citra Digital Dengan Ekstraksi Fitur Tekstur Menggunakan Metode Gray Level Co-occurrence Matrix,3,Computer Vision,24,Penerapan Filtering Citra,6.103984628527785e-55,0
50,"Mungki Astiningrum, ST., M.Kom.",1082,Pengembangan Game Marine Ecosystem Hero Menggunakan Fuzzy Logic,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.092607293967688e-24,0
50,"Mungki Astiningrum, ST., M.Kom.",1083,GAME2D PENGENALAN RUMAH ADAT INDONESIA MENGGUNAKAN METODE FUZZY LOGIC,5,Multimedia dan Game,38,Penerapan Augmented Reality,1.899823973475054e-44,0
50,"Mungki Astiningrum, ST., M.Kom.",1084,GAME EDUKASI PENGENALAN BENDA “THINGS AROUND ME” DALAM BAHASA INGGRIS,5,Multimedia dan Game,36,Pengembangan Game,2.2541974413950616e-22,0
50,"Mungki Astiningrum, ST., M.Kom.",1085,Pengembangan Sistem Informasi Security Clearance Identification Berbasis Rfid Di PT Angkasa Pura I Juanda Surabaya,2,Computer Network,14,Penerapan Virtualisasi Jaringan,8.93874644324779e-39,0
