No Dosen,Nama Dosen,No Judul,Judul,Grup Riset,Nama Bidang,Nilai Prediksi,Deleted
38,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1010,IMPLEMENTASI METODE TF-IDF PADA APLIKASI CHATBOT BERBASIS WEB DALAM SISTEM PENJUALAN ONLINE STUDI KASUS  PERCETAKAN RADJA PRINTING,Information System,Penerapan Customer Relationship Management,2.4204114104944427e-35,0
38,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1011,PENERAPAN METODE FUZZY MAMDANI UNTUK PEMILIHAN PRODUK HERBALIFE BERDASARKAN PREDIKSI KESEHATAN KONSUMEN STUDI KASUS RUMAH NUTRISI FRESH CLUB,Sistem Cerdas,Penerapan Data Besar,2.874660218983836e-37,0
38,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1012,PENGEMBANGAN SISTEM INFORMASI BEBAN KERJA DOSEN STUDI KASUS JURUSAN TEKNOLOGI INFROMASI POLINEMA BERBASIS WEB Studi Kasus Politeknik Negeri Malang,Information System,Penerapan Manajemen Informasi,3.609600014260536e-88,0
38,"Moch. Zawaruddin Abdullah, S.ST., M.Kom",1013,Peringkasan multi-dokumen berita berdasarkan fitur berita dan part of speech tagging,Sistem Cerdas,Penerapan Penambangan Teks,1.4087689739820457e-23,0
39,"Muhammad Afif Hendrawan.,S.Kom., MT",1014,Deteksi Kondisi Lelah Berbasis Sinyal Electroencephalograph EEG Satu Kanal Menggunakan Linear Discriminant Analysist LDA,Computer Vision,Penerapan Morfologi Citra Digital,6.896515309300449e-22,0
39,"Muhammad Afif Hendrawan.,S.Kom., MT",1015,Pengembangan Aplikasi Basic Taekwondo Training System Berbasis Teknologi Real Time Motion Capture Menggunakan Microsoft Kinect,Multimedia dan Game,Penerapan Augmented Reality,1.116418072298598e-22,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1016,""" Analisis Pengaruh Penggunaan Game Edukasi pada Penguasaan Kosakata Bahasa Asing dengan Studi Kasus Game Edukasi Bahasa Arab",Multimedia dan Game,Pengembangan Game,5.017189533091216e-34,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1017,Review Studi Literatur untuk Metode Pendeteksian God Class,Information System,Penerapan Sistem Pendukung Keputusan,2.1086852627258016e-21,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1018,RANCANG BANGUN APLIKASI SIAKAD MENGGUNAKAN METODE USER CENTERED DESIGN,Information System,Penerapan Bisnis Elektronik Sistem Informasi,4.925773424254986e-48,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1019,IMPLEMENTASI FISHER-YATES UNTUK PENGACAKAN OBJEK MEDIA PEMBELAJARAN HEWAN NUSANTARA PADA VIRTUAL REALITY ANDROID,Multimedia dan Game,Penerapan Augmented Reality,4.8765584355955016e-55,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1020,PROTOTYPING GO-FOOD BERDASARKAN EVALUASI PENGALAMAN PENGGUNA DENGAN METODE HEURISTIC EVALUATION,Sistem Cerdas,Penerapan Data Besar,5.421613132867092e-26,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1021,IMPLEMENTASI SCRUM MODEL DALAM PENGEMBANGAN GAME EDUKASI LALU LINTAS,Multimedia dan Game,Pengembangan Game,2.6589693715532767e-43,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1022,Perancangan dan Pembuatan Aplikasi Jual Beli Barang Bekas Praktikum Mahasiswa Polinema,Information System,Penerapan Bisnis Elektronik Sistem Informasi,1.6727630555034017e-56,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1023,IMPLEMENTASI GAMIFICATION PADA SISTEM PEMBELAJARAN DARING STUDI KASUS DI LEMBAGA BIMBINGAN BELAJAR PRIMAGAMA,Multimedia dan Game,Multimedia,5.4265968217516686e-43,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1024,SISTEM INFORMASI PELAPORAN MONITORING DAN EVALUASI PEMBELAJARAN POLITEKNIK NEGERI MALANG,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.9536861629539165e-45,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1025,Game Edukasi Lalu Lintas Berbasis Web untuk Meningkatkan Pemahaman Rambu Lalu Lintas,Information System,Penerapan Sistem Informasi Geografis,3.2092388429380684e-63,0
40,"Muhammad Shulhan Khairy, S.Kom, M.Kom",1026,RANCANG BANGUN PERANGKAT LUNAK UNTUK MONITORING HARGA PRODUK SEMEN INDONESIA DAN KINERJA AREA MANAGER PADA PERANGKAT BERGERAK DENGAN TEKNOLOGI QR CODE,Computer Network,Penerapan Keamanan Data,2.9908182584399435e-54,0
41,"Mungki Astiningrum, ST., M.Kom.",1027,Normalisasi Tabel Pada Basisdata Relasional,Computer Network,Penerapan Keamanan Data,0,0
41,"Mungki Astiningrum, ST., M.Kom.",1028,Implementasi nlp dengan konversi kata pada sistem chatbot konsultasi laktasi,Sistem Cerdas,Penerapan Kecerdasan Buatan,7.036607270789952e-12,0
41,"Mungki Astiningrum, ST., M.Kom.",1029,Pengembangan Aplikasi Munsell Soil Color Detection Chart Index Menggunakan Metode Support Vector Machine,Sistem Cerdas,Penerapan Penambangan Teks,4.7946681726026114e-58,0
41,"Mungki Astiningrum, ST., M.Kom.",1030,Pengembangan sistem pendukung keputusan penjurusan bagi siswa baru menggunakan metode naive bayes,Sistem Cerdas,Penerapan Data Besar,2.8640602210087553e-31,0
41,"Mungki Astiningrum, ST., M.Kom.",1031,Rancang Bangun Aplikasi Pembelajaran Bahasa Inggris untuk Anak-Anak Menggunakan Teknologi Kinect,Multimedia dan Game,Penerapan Augmented Reality,3.420227715596044e-25,0
41,"Mungki Astiningrum, ST., M.Kom.",1032,Identifikasi Penyakit pada Daun Tomat Berdasarkan Fitur Warna dan Tekstur,Computer Vision,Penerapan Morfologi Citra Digital,8.69910164108279e-50,0
41,"Mungki Astiningrum, ST., M.Kom.",1033,Implementasi Case-Based Reasoning Pada Pemanggilan Surat Al Quran Untuk Penyandang Disabilitas Tangan Berbasis Android,Information System,Penerapan Sistem Informasi Geografis,8.241201934817628e-49,0
41,"Mungki Astiningrum, ST., M.Kom.",1034,PENGEMBANGAN SISTEM PAKAR UNTUK MENDIAGNOSA INFEKSI SALURAN PERNAPASAN AKUT ISPA MENGGUNAKAN METODE CERTAINTY FACTOR,Sistem Cerdas,Penerapan Sistem Pakar,3.385512058940248e-34,0
41,"Mungki Astiningrum, ST., M.Kom.",1035,Implementasi FSM Finite State Machine Pada Game Surabaya Membara,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.6362084101914122e-33,0
41,"Mungki Astiningrum, ST., M.Kom.",1036,Pengembangan sistem peramalan jumlah penggunaan tenaga listrik di PPPPTK VEDC Malang,Information System,Penerapan Sistem Peramalan,5.594630314852094e-47,0
41,"Mungki Astiningrum, ST., M.Kom.",1037,Implementasi Metode AHP untuk Rekomendasi Tempat Kost pada Aplikasi Kost Online,Information System,Penerapan Sistem Pendukung Keputusan,9.32561855644328e-21,0
41,"Mungki Astiningrum, ST., M.Kom.",1038,Peramalan Penjualan Sparepart Motor Honda Menggunakan Metode Trendmoment Studi Kasus AHASS MOTOR PARE,Sistem Cerdas,Penerapan Data Besar,3.565552143211148e-54,0
41,"Mungki Astiningrum, ST., M.Kom.",1039,Rancang Bangun Aplikasi Pembelajaran Tarian Tradisional Menggunakan Kinect,Multimedia dan Game,Penerapan Augmented Reality,1.7619630424062786e-19,0
41,"Mungki Astiningrum, ST., M.Kom.",1040,Sistem Pakar untuk Mendiagnosa Penyakit Kusta Menggunakan Metode Backward Chaining Studi Kasus Upt Puskesmas Talango-sumenep,Sistem Cerdas,Penerapan Sistem Pakar,2.1831449661658984e-50,0
41,"Mungki Astiningrum, ST., M.Kom.",1041,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel,Information System,Penerapan Bisnis Elektronik Sistem Informasi,6.07674086674339e-65,0
41,"Mungki Astiningrum, ST., M.Kom.",1042,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,Sistem Cerdas,Penerapan Smart Living,5.638982472601763e-92,0
41,"Mungki Astiningrum, ST., M.Kom.",1043,PENCARIAN RUTE TERDEKAT PELAKU USAHA MIKRO KECIL DAN MENENGAH DI KABUPATEN MALANG PADA ANDROID DENGAN MENGGUNAKAN METODE FLOYD WARSHALL STUDI KASUS DI DISKOMINFO KABUPATEN …,Information System,Penerapan Sistem Informasi Geografis,4.181914890591231e-86,0
41,"Mungki Astiningrum, ST., M.Kom.",1044,Identifikasi Kualitas Biji Jagung Manis Layak Jual dari Warna dan Tekstur Menggunakan HSV dan Gray Level Run Length Matrix GLRLM,Computer Vision,Penerapan Kompresi Citra,3.145750979891008e-82,0
41,"Mungki Astiningrum, ST., M.Kom.",1045,Identifikasi Kualitas Terung Ungu berdasarkan Warna dan Tekstur menggunakan metode Jaringan Saraf Tiruan,Computer Vision,Penerapan Pengenalan Pola,8.320659231598815e-64,0
41,"Mungki Astiningrum, ST., M.Kom.",1046,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,Information System,Penerapan Sistem Peramalan,5.0975288726695894e-51,0
41,"Mungki Astiningrum, ST., M.Kom.",1047,IDENTIFIKASI KUALITAS DAUN BAYAM DENGAN GRAY LEVEL CO-OCCURRENCE MATRIX GLCM DAN YUV COLOR MOMENTS,Computer Vision,Penerapan Transformasi Citra,4.0771346020408695e-49,0
41,"Mungki Astiningrum, ST., M.Kom.",1048,Analisis Sentimen Tentang Opini Terhadap Performa Timnas Sepak Bola Indonesia Pada Twitter,Sistem Cerdas,Penerapan Penambangan Teks,1.20599123283233e-57,0
41,"Mungki Astiningrum, ST., M.Kom.",1049,evaluasi dan perancangan user interface dan user experience menggunakan metode heuristic evaluation dan human centered design pada website kabupaten jembrana,Information System,Penerapan Bisnis Elektronik Sistem Informasi,4.168132795477437e-64,0
41,"Mungki Astiningrum, ST., M.Kom.",1050,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap RKUHP Tahun 2019,Sistem Cerdas,Penerapan Penambangan Teks,6.659745322132747e-52,0
41,"Mungki Astiningrum, ST., M.Kom.",1051,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap Rancangan Kitab Undang-Undang Hukum Pidana RKUHP Tahun 2019,Sistem Cerdas,Penerapan Information Retrieval,3.804907335891681e-88,0
41,"Mungki Astiningrum, ST., M.Kom.",1052,PERAMALAN HARGA BAHAN POKOK MENGGUNAKAN SUPPORT VECTOR REGRESSION,Information System,Penerapan Sistem Peramalan,4.31373249211686e-71,0
41,"Mungki Astiningrum, ST., M.Kom.",1053,SISTEM PERAMALAN DAN PEMANTAUAN JUMLAH PRODUKSI IKAN BERBASIS WEB DENGAN METODE Seasonal Autoregressive Integrated Moving Average SARIMASTUDI KASUS DINAS PERIKANAN KAB MALANG,Information System,Penerapan Sistem Peramalan,4.652555120967879e-94,0
41,"Mungki Astiningrum, ST., M.Kom.",1054,APLIKASI MEDIA PEMBELAJARAN PENGENALAN ALAT MUSIK TRADISIONAL INDONESIA MENGGUNAKAN AUGMENTED REALITY BERBASIS ANDROID,Multimedia dan Game,Penerapan Augmented Reality,5.318198198181469e-31,0
41,"Mungki Astiningrum, ST., M.Kom.",1055,SISTEM PENJADWALAN SERTIFIKASI DAN PENGINGAT PEGAWAI DI PT PERTAMINA EP ASSET 4 POLENG FIELD,Information System,Penerapan Manajemen Informasi,2.1290147753718616e-47,0
41,"Mungki Astiningrum, ST., M.Kom.",1056,IDENTIFIKASI KOMPONEN GUI PADA PROTOTIPE APLIKASI MOBILE,Multimedia dan Game,Penerapan Augmented Reality,4.5167089490302176e-32,0
41,"Mungki Astiningrum, ST., M.Kom.",1057,PENERAPAN TEKNOLOGI INFORMASI UNTUK PROSES PRODUKSI DAN PEMASARAN PRODUK BATIK DAN BORDIR DI PAKISAJI KAB MALANG,Information System,Penerapan Bisnis Elektronik Sistem Informasi,3.174704675948944e-70,0
41,"Mungki Astiningrum, ST., M.Kom.",1058,Ekstraksi Fitur Citra Buah Salak Untuk Penentuan Mutu Buah Salak Menggunakan Pengolahan Citra Digital,Computer Vision,Penerapan Morfologi Citra Digital,1.8562893852764067e-58,0
41,"Mungki Astiningrum, ST., M.Kom.",1059,Deteksi Kesegaran Daging Sapi Berdasarkan Ekstraksi Fitur Warna dan Tekstur,Computer Vision,Penerapan Morfologi Citra Digital,7.130623984220184e-55,0
41,"Mungki Astiningrum, ST., M.Kom.",1060,IDENTIFIKASI AKOR GITAR MENGGUNAKAN ALGORITMA FAST FOURIER TRANSFORM FFT BERBASIS ANDROID,Computer Vision,Penerapan Watermarking pada Citra,3.6911274080664107e-50,0
41,"Mungki Astiningrum, ST., M.Kom.",1061,Implementasi FSM Finite State Machine Pada Game Surabaya Membara,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.6362084101914122e-33,0
41,"Mungki Astiningrum, ST., M.Kom.",1062,Identifikasi Dan Prediksi Tingkat Kematangan Pisang Candi Dengan Fitur Warna Dan Tekstur Menggunakan Metode K-Nearest Neighbor,Computer Vision,Penerapan Morfologi Citra Digital,5.946922717050895e-76,0
41,"Mungki Astiningrum, ST., M.Kom.",1063,PENGEMBANGAN GAME 2D KESEHATAN MULUT DAN GIGI MENGGUNAKAN METODE ANALYTICAL HEURARCHY PROCESS,Multimedia dan Game,Pengembangan Game,6.35161338890235e-28,0
41,"Mungki Astiningrum, ST., M.Kom.",1064,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,Information System,Penerapan Customer Relationship Management,3.8342151385671124e-45,0
41,"Mungki Astiningrum, ST., M.Kom.",1065,Rancang Bangun Pemantauan Ketersediaan Lahan Parkir Mobil Menggunakan Metode Canny Edge Detection,Computer Vision,Penerapan Morfologi Citra Digital,1.533456704980402e-38,0
41,"Mungki Astiningrum, ST., M.Kom.",1066,Game Petualangan Andi Dengan Metode Fuzzy Sugeno Dan MRNG,Sistem Cerdas,Penerapan Kecerdasan Buatan,1.7187698771463275e-30,0
41,"Mungki Astiningrum, ST., M.Kom.",1067,RANCANG BANGUN GAME BALAP UNTUK PENGGUNA SEPEDA STATIS BASIS KINECT,Multimedia dan Game,Pengembangan Game,1.9106993343657858e-17,0
41,"Mungki Astiningrum, ST., M.Kom.",1068,PENGEMBANGAN GAME 2D “MOOTEE” MENGGUNAKAN METODE AHP,Multimedia dan Game,Pengembangan Game,6.974583223371186e-31,0
41,"Mungki Astiningrum, ST., M.Kom.",1069,IDENTIFIKASI KUALITAS IKAN BANDENG BERDASARKAN WARNA MATA IKAN MENGGUNAKAN METODE BACKPROPAGATION,Computer Vision,Penerapan Morfologi Citra Digital,6.6533153801884804e-59,0
41,"Mungki Astiningrum, ST., M.Kom.",1070,PERAMALAN CALON JUARA LIGA SEPAKBOLA DENGAN MENGGUNAKAN METODE ANALYTICAL HIERARCHY PROCESS AHPSTUDI KASUS LIGA CHAMPIONS EROPA 2018,Information System,Penerapan Sistem Pendukung Keputusan,3.749209967688496e-25,0
41,"Mungki Astiningrum, ST., M.Kom.",1071,Pengenalan Tas Ransel Pada Citra Digital Dengan Ekstraksi Fitur Tekstur Menggunakan Metode Gray Level Co-occurrence Matrix,Computer Vision,Penerapan Filtering Citra,6.103984628527785e-55,0
41,"Mungki Astiningrum, ST., M.Kom.",1072,Pengembangan Game Marine Ecosystem Hero Menggunakan Fuzzy Logic,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.092607293967688e-24,0
41,"Mungki Astiningrum, ST., M.Kom.",1073,GAME2D PENGENALAN RUMAH ADAT INDONESIA MENGGUNAKAN METODE FUZZY LOGIC,Multimedia dan Game,Penerapan Augmented Reality,1.899823973475054e-44,0
41,"Mungki Astiningrum, ST., M.Kom.",1074,GAME EDUKASI PENGENALAN BENDA “THINGS AROUND ME” DALAM BAHASA INGGRIS,Multimedia dan Game,Pengembangan Game,2.2541974413950616e-22,0
41,"Mungki Astiningrum, ST., M.Kom.",1075,Pengembangan Sistem Informasi Security Clearance Identification Berbasis Rfid Di PT Angkasa Pura I Juanda Surabaya,Computer Network,Penerapan Virtualisasi Jaringan,8.93874644324779e-39,0
41,"Mungki Astiningrum, ST., M.Kom.",1076,SISTEM PENENTU KELAYAKAN DALAM PEMBIAYAAN KEPEMILIKAN MOBIL PADA BANK SYARIAH BUKOPIN,Sistem Cerdas,Skalabilitas dan Analitik Data,5.288724670881245e-47,0
41,"Mungki Astiningrum, ST., M.Kom.",1077,RANCANG BANGUN IMPLEMENTASI STEGANOGRAFI AUDIO MENGGUNAKAN METODE LEAST SIGNIFICANT BIT LSB DENGAN KOMBINASI ALGORITMA BLOWFISH,Computer Vision,Penerapan Watermarking pada Citra,1.0551461525891784e-35,0
41,"Mungki Astiningrum, ST., M.Kom.",1078,Analisis Dan Rancang Bangun Sistem Informasi Peramalan Tingkat Penjualan Produk Telkom,Information System,Penerapan Sistem Peramalan,4.166295657902066e-26,0
41,"Mungki Astiningrum, ST., M.Kom.",1079,Analisis dan Perancangan Sistem Pakar Penentuan Penyakit Kucing Menggunakan Metode Forward Chaining Berbasis Web,Sistem Cerdas,Penerapan Sistem Pakar,2.151933217021576e-58,0
41,"Mungki Astiningrum, ST., M.Kom.",1080,Simulasi Perancangan Denah Virtual Reality dan Digital Signage di Mall,Computer Network,Penerapan Virtualisasi Jaringan,5.274717554650128e-17,0
42,"Mustika Mentari, S.Kom., M.Kom",1081,Deteksi Kanker Kulit Melanoma dengan Linear Discriminant Analysis-Fuzzy k-Nearest Neigbhour Lp-Norm,Computer Vision,Penerapan Transformasi Citra,3.9103368046584903e-17,0
42,"Mustika Mentari, S.Kom., M.Kom",1082,Klasifikasi Menggunakan Kombinasi Multilayer Perceptron dan Aligment Particle Swarm Optimization,Sistem Cerdas,Penerapan Penambangan Teks,4.615757123134837e-20,0
42,"Mustika Mentari, S.Kom., M.Kom",1083,Penerapan Metode Single Exponential Smoothing Menggunakan Pendekatan Adaptif Pada Peramalan Jumlah Pelanggan dan Kebutuhan Air Pada PDAM Kota Probolinggo,Information System,Penerapan Sistem Peramalan,6.295359229530306e-74,0
42,"Mustika Mentari, S.Kom., M.Kom",1084,Segmentasi Penyakit Pada Citra Daun Tebu Menggunakan Fuzzy C Means–Support Vector Machine Dengan Fitur Warna A,Computer Vision,Penerapan Morfologi Citra Digital,1.772856704805596e-38,0
42,"Mustika Mentari, S.Kom., M.Kom",1085,Penerapan Algoritma A* Untuk Penentuan Jalur Pendakian Terbaik Pada Game Petualangan 3D,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.827318487658328e-74,0
42,"Mustika Mentari, S.Kom., M.Kom",1086,Deteksi Ikan Bandeng Berformalin Berdasarkan Citra Insang Menggunakan Metode Naive Bayes Classifier,Computer Vision,Penerapan Morfologi Citra Digital,5.437105742449096e-49,0
42,"Mustika Mentari, S.Kom., M.Kom",1087,Sistem Pendukung Keputusan Penentuan Penerimaan Mahasiswa Baru Jalur Bidikmisi Menggunakan Metode Topsis Studi Kasus Politeknik Negeri Malang,Information System,Penerapan Sistem Pendukung Keputusan,4.903459143110441e-77,0
42,"Mustika Mentari, S.Kom., M.Kom",1088,Sistem Pendukung Keputusan Guru Berprestasi Berbasis Java Desktop Dengan Penggabungan Metode SAW dan Topsis,Information System,Penerapan Sistem Pendukung Keputusan,5.505930730940258e-32,0
42,"Mustika Mentari, S.Kom., M.Kom",1089,Penerapan Aplikasi Up-Event pada Tata Kelola Kegiatan Multi Vendor,Information System,Penerapan Manajemen Informasi,1.432838638640204e-32,0
42,"Mustika Mentari, S.Kom., M.Kom",1090,Kombinasi Metode Logical Binary Pattern dan K-Nearest Neighbor untuk Identifikasi Lubang pada Jalan Aspal,Sistem Cerdas,Penerapan Penambangan Teks,1.9105827242506178e-50,0
42,"Mustika Mentari, S.Kom., M.Kom",1091,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN LOKASI PETERANAKAN AYAM PETELUR MENGGUNAKAN METODE WEIGHTED AGGREGATED SUM PRODUCT ASSESSMENT,Information System,Penerapan Sistem Pendukung Keputusan,2.5366983465231337e-64,0
42,"Mustika Mentari, S.Kom., M.Kom",1092,IDENTIFIKASI KESEGARAN IKAN LAUT BERDASARKAN CITRA HUE SATURATION VALUE DAN MORFOLOGI,Computer Vision,Penerapan Morfologi Citra Digital,9.700073920996576e-52,0
42,"Mustika Mentari, S.Kom., M.Kom",1093,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN RUMAH SAKIT DENGAN PELAYANAN RAWAT INAP TERBAIK,Information System,Penerapan Sistem Pendukung Keputusan,1.2104350165206261e-23,0
42,"Mustika Mentari, S.Kom., M.Kom",1094,PENGEMBANGAN SISTEM INFORMASI DISSOLVED GAS ANALYSIS DGA PADA TRANSFORMATOR DAYA,Information System,Penerapan Manajemen Informasi,2.2553440588783436e-21,0
42,"Mustika Mentari, S.Kom., M.Kom",1095,PEMILIHAN KANAL YOUTUBE PEMBELAJARAN ANDROID TERBAIK MENGGUNAKAN METODE MOORA DAN BORDA,Information System,Penerapan Sistem Pendukung Keputusan,2.5934978807509408e-15,0
42,"Mustika Mentari, S.Kom., M.Kom",1096,Perbandingan Metode MOORA Dengan TOPSIS Dalam Perancangan Sistem Rekomendasi Pemilihan Jurusan Untuk Siswa Sekolah Menengah Atas SMA,Information System,Penerapan Sistem Pendukung Keputusan,1.986974521831068e-79,0
42,"Mustika Mentari, S.Kom., M.Kom",1097,SISTEM INFORMASI PELAYANAN PERIZINAN PADA KECAMATAN SIP3K GEMPOL BERBASIS WEBSITE,Information System,Penerapan Customer Relationship Management,2.47144914357103e-25,0
42,"Mustika Mentari, S.Kom., M.Kom",1098,PENGGUNAAN METODE LOCAL BINARY PATTERN DAN KLASIFIKASI K-NEAREST NEIGHBOR KNN UNTUK MENGINDENTIFIKASI LUBANG PADA JALAN ASPAL,Sistem Cerdas,Penerapan Penambangan Teks,7.682534643604698e-56,0
42,"Mustika Mentari, S.Kom., M.Kom",1099,KLASIFIKASI JENIS TANAMAN MANGGA BERDASARKAN BENTUK DAN TEKSTUR DAUN MENGGUNAKAN K-NEAREST NEIGHBOR KNN,Computer Vision,Penerapan Morfologi Citra Digital,2.488091430622665e-70,0
42,"Mustika Mentari, S.Kom., M.Kom",1100,Pengembangan Sistem Pengenalan Motif Batik Tradisional Berbasis Mobile,Multimedia dan Game,Pengembangan Game,4.215356603669412e-43,0
42,"Mustika Mentari, S.Kom., M.Kom",1101,IMPLEMENTASI METODE SUPPORT VECTOR MACHINE UNTUK DIAGNOSIS FAULT PADA TRANSFORMATOR DAYA,Sistem Cerdas,Penerapan Penambangan Teks,1.843428152022864e-38,0
42,"Mustika Mentari, S.Kom., M.Kom",1102,Sistem Pendukung Keputusan Berbasis Web Rekomendasi Pekerjaan Bagi Lulusan JTI Polinema Dengan Metode SAW,Information System,Penerapan Sistem Pendukung Keputusan,7.517617078282123e-58,0
42,"Mustika Mentari, S.Kom., M.Kom",1103,Sistem Pendukung Keputusan Untuk Menentukan Jenis Investasi Menggunakan Metode Fuzzy Dan Cost Benefit Analysis,Information System,Penerapan Sistem Pendukung Keputusan,1.0394150336828648e-63,0
42,"Mustika Mentari, S.Kom., M.Kom",1104,PENENTUAN ONLINE SHOP TERBAIK MENGGUNAKAN METODE TOPSIS,Information System,Penerapan Sistem Pendukung Keputusan,7.62443939784752e-20,0
42,"Mustika Mentari, S.Kom., M.Kom",1105,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,Sistem Cerdas,Penerapan Penambangan Teks,1.2894886798573784e-50,0
42,"Mustika Mentari, S.Kom., M.Kom",1106,Ekstraksi Fitur Citra Buah Salak Untuk Penentuan Mutu Buah Salak Menggunakan Pengolahan Citra Digital,Computer Vision,Penerapan Morfologi Citra Digital,1.8562893852764067e-58,0
42,"Mustika Mentari, S.Kom., M.Kom",1107,Deteksi Kesegaran Daging Sapi Berdasarkan Ekstraksi Fitur Warna dan Tekstur,Computer Vision,Penerapan Morfologi Citra Digital,7.130623984220184e-55,0
42,"Mustika Mentari, S.Kom., M.Kom",1108,Klasifikasi Kualitas Biji Jagung Berdasarkan Deteksi Warna dan Bentuk Menggunakan Metode K-Nearest Neighbor,Computer Vision,Penerapan Transformasi Citra,3.494422223132522e-67,0
42,"Mustika Mentari, S.Kom., M.Kom",1109,PENGEMBANGAN APLIKASI E–PKDRT MENGGUNAKAN METODE FUZZY TSUKAMOTO BERBASIS ANDROID STUDI KASUS= DP3AP2KB,Information System,Penerapan Sistem Pendukung Keputusan,1.036536177667914e-54,0
42,"Mustika Mentari, S.Kom., M.Kom",1110,GAME EDUKASI 2D TENTANG RAMBU–RAMBU DAN TATA TERTIB BERLALU LINTAS DENGAN METODE FUZZY SUGENO BERBASIS ANDROID,Multimedia dan Game,Pengembangan Game,3.759912792813845e-72,0
